step,train_loss,train_acc1,lr
50,2.307576732635498,8.015625,0.0001
100,2.302426025867462,9.2109375,0.0001
150,2.298209352493286,10.494791666666666,0.0001
200,2.294418535232544,11.45703125,0.0001
250,2.290946882247925,12.040625,0.0001
300,2.287308477560679,12.78125,0.0001
350,2.2835197796140396,13.441964285714286,0.0001
401,2.049162356853485,22.46875,0.02008
451,1.9231722199916839,26.78125,0.02008
501,1.8560229317347208,29.104166666666668,0.02008
551,1.796060153245926,31.40234375,0.02008
601,1.7501361937522888,33.51875,0.02008
651,1.702004853884379,35.572916666666664,0.02008
701,1.6621569963863918,37.107142857142854,0.02008
752,1.525833203792572,44.015625,0.04006
802,1.4771544551849365,45.3671875,0.04006
852,1.4297543772061665,47.296875,0.04006
902,1.3914941263198852,48.90625,0.04006
952,1.3567555232048034,50.265625,0.04006
1002,1.3235904284318287,51.6015625,0.04006
1052,1.2958413978985377,52.591517857142854,0.04006
1103,1.1657723188400269,58.75,0.060039999999999996
1153,1.1641348242759704,58.21875,0.060039999999999996
1203,1.1432626744111378,59.125,0.060039999999999996
1253,1.1193358901143073,60.02734375,0.060039999999999996
1303,1.0979835104942322,60.771875,0.060039999999999996
1353,1.0820817704995473,61.255208333333336,0.060039999999999996
1403,1.0583023488521577,62.13169642857143,0.060039999999999996
1454,1.0260106098651887,63.484375,0.08002
1504,0.9987888896465301,64.15625,0.08002
1554,0.9742499868075053,65.21354166666667,0.08002
1604,0.959913875758648,65.796875,0.08002
1654,0.944430710554123,66.371875,0.08002
1704,0.9293310415744781,66.9296875,0.08002
1754,0.9220265783582415,67.28348214285714,0.08002
1805,0.8770161247253419,68.59375,0.1
1855,0.871262229681015,68.71875,0.1
1905,0.8621220517158509,69.13541666666667,0.1
1955,0.8519046583771706,69.7578125,0.1
2005,0.8424810953140259,70.103125,0.1
2055,0.8371381489435832,70.1953125,0.1
2105,0.8291673968519483,70.56026785714286,0.1
2156,0.721204960346222,75.359375,0.1
2206,0.7227207303047181,74.90625,0.1
2256,0.7306724707285563,74.578125,0.1
2306,0.7285723182559013,74.48828125,0.1
