epoch,layer,grad_norm
1,stem.0,0.1416378915309906
1,blocks.0.conv1,0.09901124984025955
1,blocks.0.conv2,0.08709597587585449
1,blocks.1.conv1,0.0808221772313118
1,blocks.1.conv2,0.06871716678142548
1,blocks.2.conv1,0.05312448367476463
1,blocks.2.conv2,0.048852622509002686
1,blocks.3.conv1,0.047656599432229996
1,blocks.3.conv2,0.04804830253124237
1,mean_conv2d_grad_norm,0.07499627437856463
2,stem.0,0.9353085160255432
2,blocks.0.conv1,0.8120496869087219
2,blocks.0.conv2,0.7952808737754822
2,blocks.1.conv1,0.7426770925521851
2,blocks.1.conv2,0.6674380302429199
2,blocks.2.conv1,0.5597863793373108
2,blocks.2.conv2,0.455435186624527
2,blocks.3.conv1,0.34587159752845764
2,blocks.3.conv2,0.3141562342643738
2,mean_conv2d_grad_norm,0.6253337330288358
3,stem.0,0.5792214870452881
3,blocks.0.conv1,0.5365646481513977
3,blocks.0.conv2,0.563420832157135
3,blocks.1.conv1,0.5814285278320312
3,blocks.1.conv2,0.4946037530899048
3,blocks.2.conv1,0.4778551161289215
3,blocks.2.conv2,0.4136696457862854
3,blocks.3.conv1,0.35548311471939087
3,blocks.3.conv2,0.3476499617099762
3,mean_conv2d_grad_norm,0.4833218985133701
4,stem.0,0.6281649470329285
4,blocks.0.conv1,0.4852959215641022
4,blocks.0.conv2,0.45567235350608826
4,blocks.1.conv1,0.4460684359073639
4,blocks.1.conv2,0.35119783878326416
4,blocks.2.conv1,0.3198910355567932
4,blocks.2.conv2,0.27031010389328003
4,blocks.3.conv1,0.22596783936023712
4,blocks.3.conv2,0.22501197457313538
4,mean_conv2d_grad_norm,0.37862005001968807
5,stem.0,0.4405573010444641
5,blocks.0.conv1,0.37895897030830383
5,blocks.0.conv2,0.407869815826416
5,blocks.1.conv1,0.3989579677581787
5,blocks.1.conv2,0.3393613398075104
5,blocks.2.conv1,0.30803078413009644
5,blocks.2.conv2,0.2592298090457916
5,blocks.3.conv1,0.21272802352905273
5,blocks.3.conv2,0.2019820213317871
5,mean_conv2d_grad_norm,0.32751955919795567
6,stem.0,0.3608916699886322
6,blocks.0.conv1,0.2997039556503296
6,blocks.0.conv2,0.3348374664783478
6,blocks.1.conv1,0.36195188760757446
6,blocks.1.conv2,0.32026830315589905
6,blocks.2.conv1,0.3066679537296295
6,blocks.2.conv2,0.2612760663032532
6,blocks.3.conv1,0.23452970385551453
6,blocks.3.conv2,0.21277295053005219
6,mean_conv2d_grad_norm,0.2992111063665814
7,stem.0,0.31493744254112244
7,blocks.0.conv1,0.3046262860298157
7,blocks.0.conv2,0.32858335971832275
7,blocks.1.conv1,0.32006192207336426
7,blocks.1.conv2,0.28135553002357483
7,blocks.2.conv1,0.2626816928386688
7,blocks.2.conv2,0.248094841837883
7,blocks.3.conv1,0.2189219743013382
7,blocks.3.conv2,0.18520306050777435
7,mean_conv2d_grad_norm,0.2738295677635405
8,stem.0,0.29496803879737854
8,blocks.0.conv1,0.278673380613327
8,blocks.0.conv2,0.3235667645931244
8,blocks.1.conv1,0.33848246932029724
8,blocks.1.conv2,0.30713966488838196
8,blocks.2.conv1,0.28785064816474915
8,blocks.2.conv2,0.2524997293949127
8,blocks.3.conv1,0.24073109030723572
8,blocks.3.conv2,0.21931715309619904
8,mean_conv2d_grad_norm,0.28258099324173397
9,stem.0,0.2608806788921356
9,blocks.0.conv1,0.2999641001224518
9,blocks.0.conv2,0.3178452253341675
9,blocks.1.conv1,0.32543328404426575
9,blocks.1.conv2,0.3065863847732544
9,blocks.2.conv1,0.2812141180038452
9,blocks.2.conv2,0.25027716159820557
9,blocks.3.conv1,0.2262113392353058
9,blocks.3.conv2,0.18349295854568481
9,mean_conv2d_grad_norm,0.27243391672770184
10,stem.0,0.3771663010120392
10,blocks.0.conv1,0.31586769223213196
10,blocks.0.conv2,0.32676783204078674
10,blocks.1.conv1,0.32381471991539
10,blocks.1.conv2,0.2988849878311157
10,blocks.2.conv1,0.2886252701282501
10,blocks.2.conv2,0.23915132880210876
10,blocks.3.conv1,0.20892956852912903
10,blocks.3.conv2,0.15792344510555267
10,mean_conv2d_grad_norm,0.2819034606218338
11,stem.0,0.23223406076431274
11,blocks.0.conv1,0.26220494508743286
11,blocks.0.conv2,0.31176701188087463
11,blocks.1.conv1,0.30546608567237854
11,blocks.1.conv2,0.282790869474411
11,blocks.2.conv1,0.28357994556427
11,blocks.2.conv2,0.26382866501808167
11,blocks.3.conv1,0.24616551399230957
11,blocks.3.conv2,0.2018011510372162
11,mean_conv2d_grad_norm,0.2655375831656986
12,stem.0,0.2105705589056015
12,blocks.0.conv1,0.2855220139026642
12,blocks.0.conv2,0.31122875213623047
12,blocks.1.conv1,0.3135393559932709
12,blocks.1.conv2,0.289162278175354
12,blocks.2.conv1,0.2652629017829895
12,blocks.2.conv2,0.21365027129650116
12,blocks.3.conv1,0.19831757247447968
12,blocks.3.conv2,0.1700703203678131
12,mean_conv2d_grad_norm,0.2508137805594338
13,stem.0,0.20500996708869934
13,blocks.0.conv1,0.23898190259933472
13,blocks.0.conv2,0.2738804221153259
13,blocks.1.conv1,0.2724362015724182
13,blocks.1.conv2,0.25398319959640503
13,blocks.2.conv1,0.22986893355846405
13,blocks.2.conv2,0.19068889319896698
13,blocks.3.conv1,0.16464471817016602
13,blocks.3.conv2,0.13848170638084412
13,mean_conv2d_grad_norm,0.21866399380895826
14,stem.0,0.1994783580303192
14,blocks.0.conv1,0.2762146294116974
14,blocks.0.conv2,0.31979385018348694
14,blocks.1.conv1,0.3285505473613739
14,blocks.1.conv2,0.2840298116207123
14,blocks.2.conv1,0.2717799246311188
14,blocks.2.conv2,0.23250247538089752
14,blocks.3.conv1,0.2216641753911972
14,blocks.3.conv2,0.185386061668396
14,mean_conv2d_grad_norm,0.25771109263102215
15,stem.0,0.18650180101394653
15,blocks.0.conv1,0.27034053206443787
15,blocks.0.conv2,0.3273201882839203
15,blocks.1.conv1,0.3466014266014099
15,blocks.1.conv2,0.30077075958251953
15,blocks.2.conv1,0.28098154067993164
15,blocks.2.conv2,0.23231975734233856
15,blocks.3.conv1,0.21348527073860168
15,blocks.3.conv2,0.16149893403053284
15,mean_conv2d_grad_norm,0.25775780114862656
16,stem.0,0.5220427513122559
16,blocks.0.conv1,0.38751906156539917
16,blocks.0.conv2,0.43987008929252625
16,blocks.1.conv1,0.4316738545894623
16,blocks.1.conv2,0.40829959511756897
16,blocks.2.conv1,0.4027915894985199
16,blocks.2.conv2,0.33367735147476196
16,blocks.3.conv1,0.31340575218200684
16,blocks.3.conv2,0.25243455171585083
16,mean_conv2d_grad_norm,0.3879682885275947
17,stem.0,0.3518359661102295
17,blocks.0.conv1,0.28151801228523254
17,blocks.0.conv2,0.31002551317214966
17,blocks.1.conv1,0.3044973611831665
17,blocks.1.conv2,0.2795162498950958
17,blocks.2.conv1,0.2538341283798218
17,blocks.2.conv2,0.20483095943927765
17,blocks.3.conv1,0.18790356814861298
17,blocks.3.conv2,0.13609221577644348
17,mean_conv2d_grad_norm,0.2566726638211144
18,stem.0,0.22221794724464417
18,blocks.0.conv1,0.2543905973434448
18,blocks.0.conv2,0.3269208073616028
18,blocks.1.conv1,0.3029342293739319
18,blocks.1.conv2,0.2949278950691223
18,blocks.2.conv1,0.30501168966293335
18,blocks.2.conv2,0.2809506952762604
18,blocks.3.conv1,0.2570546567440033
18,blocks.3.conv2,0.20748814940452576
18,mean_conv2d_grad_norm,0.27243296305338544
19,stem.0,0.3053574860095978
19,blocks.0.conv1,0.30748018622398376
19,blocks.0.conv2,0.3317996561527252
19,blocks.1.conv1,0.3519122004508972
19,blocks.1.conv2,0.30824804306030273
19,blocks.2.conv1,0.28946879506111145
19,blocks.2.conv2,0.24115289747714996
19,blocks.3.conv1,0.21592828631401062
19,blocks.3.conv2,0.1521398425102234
19,mean_conv2d_grad_norm,0.278165265917778
20,stem.0,0.21604454517364502
20,blocks.0.conv1,0.22222690284252167
20,blocks.0.conv2,0.25927820801734924
20,blocks.1.conv1,0.26275768876075745
20,blocks.1.conv2,0.2407197803258896
20,blocks.2.conv1,0.22386455535888672
20,blocks.2.conv2,0.20314772427082062
20,blocks.3.conv1,0.18036754429340363
