step,train_loss,train_acc1,lr
50,2.307765312194824,10.1875,0.0001
100,2.3021342277526857,11.2109375,0.0001
150,2.2976163880030316,12.208333333333334,0.0001
200,2.293315192461014,12.515625,0.0001
250,2.2894113006591796,12.915625,0.0001
300,2.2857506187756855,13.333333333333334,0.0001
350,2.281896667480469,13.993303571428571,0.0001
401,2.005230941772461,24.890625,0.02008
451,1.9038428914546968,28.4375,0.02008
501,1.846345567703247,29.911458333333332,0.02008
551,1.7946277612447739,31.69140625,0.02008
601,1.7470110850334168,33.478125,0.02008
651,1.7000647679964702,35.4765625,0.02008
701,1.6672837257385253,36.96205357142857,0.02008
752,1.4798209381103515,45.546875,0.04006
802,1.4506773948669434,46.734375,0.04006
852,1.4237008357048035,47.552083333333336,0.04006
902,1.3974351054430008,48.37109375,0.04006
952,1.3639964327812195,49.790625,0.04006
1002,1.347803361415863,50.481770833333336,0.04006
1052,1.3232955869606564,51.33482142857143,0.04006
1103,1.237827056646347,54.765625,0.060039999999999996
1153,1.2163111919164658,55.703125,0.060039999999999996
1203,1.2000152067343395,56.489583333333336,0.060039999999999996
1253,1.1791626724600792,57.29296875,0.060039999999999996
1303,1.1552941834926604,58.29375,0.060039999999999996
1353,1.14112031241258,58.802083333333336,0.060039999999999996
1403,1.1219594759600504,59.535714285714285,0.060039999999999996
1454,1.0721798253059387,61.765625,0.08002
1504,1.0455170142650605,63.03125,0.08002
1554,1.0310627138614654,63.348958333333336,0.08002
1604,1.0251316410303115,63.44140625,0.08002
1654,1.0152425436973571,63.765625,0.08002
1704,1.002384108901024,64.23177083333333,0.08002
1754,0.9951190967219217,64.48214285714286,0.08002
1805,0.9207489895820617,67.640625,0.1
1855,0.9147366118431092,67.6875,0.1
1905,0.9269211236635844,67.13541666666667,0.1
1955,0.9209741950035095,67.28125,0.1
2005,0.9102352905273438,67.659375,0.1
2055,0.9043968286116918,67.8515625,0.1
2105,0.8991417356899807,68.11607142857143,0.1
2156,0.8150280809402466,70.640625,0.1
2206,0.8245035731792449,70.6875,0.1
2256,0.822571204106013,70.80208333333333,0.1
2306,0.8165320184826851,70.98046875,0.1
2356,0.819203983783722,70.9125,0.1
2406,0.8114465008179347,71.140625,0.1
2456,0.8056579285008567,71.375,0.1
2507,0.7680638182163239,72.953125,0.1
2557,0.7846199345588684,72.6875,0.1
2607,0.7614550876617432,73.36458333333333,0.1
2657,0.7540710127353668,73.51953125,0.1
2707,0.7568750128746032,73.46875,0.1
2757,0.753228538831075,73.734375,0.1
2807,0.7488957243306297,73.90625,0.1
2858,0.6725034654140473,76.421875,0.1
2908,0.6875161021947861,76.015625,0.1
2958,0.6944592221577962,75.75520833333333,0.1
3008,0.6953400960564613,75.828125,0.1
3058,0.6927740329504013,75.88125,0.1
3108,0.6918507642547289,75.9765625,0.1
3158,0.6871248188189097,76.16741071428571,0.1
3209,0.684116985797882,76.5625,0.1
3259,0.6609453621506691,77.546875,0.1
3309,0.663768952091535,77.33854166666667,0.1
3359,0.6672902785241603,77.0078125,0.1
3409,0.662564322590828,77.165625,0.1
3459,0.6595894634723664,77.2890625,0.1
3509,0.6555010948010853,77.30357142857143,0.1
3560,0.6087727355957031,78.5,0.1
3610,0.6186343768239021,77.953125,0.1
3660,0.6135422430435816,78.19270833333333,0.1
3710,0.6147097145020962,78.29296875,0.1
3760,0.6097560906410218,78.49375,0.1
3810,0.6079228482643764,78.6875,0.1
3860,0.610078153014183,78.58928571428571,0.1
3911,0.5827481788396836,80.28125,0.1
3961,0.5820015010237694,79.953125,0.1
4011,0.5860976350307464,79.75,0.1
4061,0.587962513267994,79.7578125,0.1
