step,train_loss,train_acc1,lr
50,2.303246479034424,10.171875,0.0001
100,2.303387928009033,9.7578125,0.0001
150,2.3029398043950398,9.588541666666666,0.0001
200,2.302639900445938,9.79296875,0.0001
250,2.3024111909866334,9.775,0.0001
300,2.3021415694554648,9.8515625,0.0001
350,2.301914653778076,9.832589285714286,0.0001
401,2.298045973777771,10.40625,0.02008
451,2.2964816212654116,10.4609375,0.02008
501,2.2959610732396443,10.604166666666666,0.02008
551,2.29370041847229,10.66015625,0.02008
601,2.290659094810486,10.85,0.02008
651,2.287254412174225,11.151041666666666,0.02008
701,2.2844397299630304,11.321428571428571,0.02008
752,2.243267297744751,13.1875,0.04006
802,2.244532730579376,13.90625,0.04006
852,2.249842497507731,13.8125,0.04006
902,2.2483979880809786,14.13671875,0.04006
952,2.243529776573181,14.509375,0.04006
1002,2.237821726799011,14.924479166666666,0.04006
1052,2.2266649314335414,15.513392857142858,0.04006
1103,2.152074384689331,19.09375,0.060039999999999996
1153,2.1887533831596375,16.609375,0.060039999999999996
1203,2.2082434606552126,15.5625,0.060039999999999996
1253,2.211630222797394,15.4765625,0.060039999999999996
1303,2.2047499027252195,15.696875,0.060039999999999996
1353,2.20780787785848,15.411458333333334,0.060039999999999996
1403,2.2114398785999843,15.174107142857142,0.060039999999999996
1454,2.230434422492981,14.078125,0.08002
1504,2.2160464906692505,14.65625,0.08002
1554,2.2029399983088176,15.359375,0.08002
1604,2.1969506418704987,15.9453125,0.08002
1654,2.2051474771499633,15.8,0.08002
1704,2.2017959849039714,15.947916666666666,0.08002
1754,2.189865810189928,16.555803571428573,0.08002
1805,2.1162740564346314,19.984375,0.1
1855,2.121298533678055,20.0078125,0.1
1905,2.1362083808581036,19.546875,0.1
1955,2.1682706397771834,18.140625,0.1
2005,2.186285403728485,17.35625,0.1
2055,2.1872903724511463,17.166666666666668,0.1
2105,2.195138545376914,16.810267857142858,0.1
2156,2.205317316055298,16.46875,0.1
2206,2.1937705445289613,17.6328125,0.1
2256,2.182530811627706,18.265625,0.1
2306,2.176185052394867,18.765625,0.1
2356,2.166751898765564,19.203125,0.1
2406,2.160881656805674,19.544270833333332,0.1
2456,2.1558052498953684,19.78125,0.1
2507,2.081110806465149,22.3125,0.1
2557,2.058935126066208,23.546875,0.1
2607,2.056702188650767,23.338541666666668,0.1
2657,2.04770745575428,23.66796875,0.1
2707,2.0432026681900024,23.853125,0.1
2757,2.0401810145378114,24.106770833333332,0.1
2807,2.0367773035594396,24.296875,0.1
2858,2.266572256088257,13.859375,0.1
2908,2.1971562087535856,16.453125,0.1
2958,2.1448061418533326,18.322916666666668,0.1
3008,2.140707013607025,18.453125,0.1
3058,2.1309173607826235,18.9,0.1
3108,2.121602283716202,19.1953125,0.1
3158,2.107004266807011,19.723214285714285,0.1
3209,2.0264063119888305,23.6875,0.1
3259,2.0420013093948364,23.1171875,0.1
3309,2.034887681007385,23.291666666666668,0.1
3359,2.0250232887268065,23.43359375,0.1
3409,2.0259016523361204,23.4625,0.1
3459,2.024116100867589,23.6484375,0.1
3509,2.0242704582214355,23.622767857142858,0.1
3560,1.9968939685821534,24.03125,0.1
3610,1.9941463327407838,24.4296875,0.1
3660,1.9929607597986858,24.463541666666668,0.1
3710,2.0099040031433106,24.06640625,0.1
3760,2.015212127685547,24.159375,0.1
3810,2.029894514878591,23.8671875,0.1
3860,2.0352069881984165,23.908482142857142,0.1
3911,2.058923718929291,23.703125,0.1
3961,2.056539957523346,24.0078125,0.1
4011,2.050633191267649,24.046875,0.1
4061,2.046959038376808,24.17578125,0.1
4111,2.0415984020233156,24.278125,0.1
4161,2.0356144702434538,24.4609375,0.1
4211,2.032038917882102,24.607142857142858,0.1
4262,2.123455023765564,20.296875,0.1
4312,2.096209245920181,21.3671875,0.1
4362,2.08578676144282,21.838541666666668,0.1
4412,2.0812374264001847,22.1640625,0.1
4462,2.0775682892799376,22.403125,0.1
4512,2.071317694981893,22.744791666666668,0.1
4562,2.0661500123568945,22.928571428571427,0.1
4613,2.0388345980644225,23.75,0.1
4663,2.034902275800705,24.5078125,0.1
4713,2.0387559429804485,24.463541666666668,0.1
4763,2.034943767786026,24.19140625,0.1
4813,2.0275868511199953,24.3875,0.1
4863,2.025218624273936,24.471354166666668,0.1
4913,2.03079377412796,24.370535714285715,0.1
4964,2.077720429897308,23.34375,0.1
5014,2.1537058508396147,19.8984375,0.1
5064,2.1625635782877604,19.390625,0.1
5114,2.1547991216182707,19.60546875,0.1
5164,2.1531498260498045,19.709375,0.1
5214,2.143995929559072,20.125,0.1
5264,2.138836888585772,20.426339285714285,0.1
5315,2.0720992279052735,23.59375,0.1
5365,2.051762158870697,24.1484375,0.1
5415,2.043580689430237,24.46875,0.1
5465,2.0430471324920654,24.49609375,0.1
5515,2.042101991653442,24.340625,0.1
5565,2.036896238327026,24.471354166666668,0.1
5615,2.0323326577459064,24.629464285714285,0.1
5666,2.019712507724762,24.890625,0.1
5716,2.0028481948375703,25.703125,0.1
5766,2.0134087578455606,25.546875,0.1
5816,2.018135372400284,25.46875,0.1
5866,2.0161218032836916,25.571875,0.1
5916,2.0128363915284475,25.651041666666668,0.1
5966,2.0078028181621006,25.694196428571427,0.1
6017,1.9830013704299927,25.140625,0.1
6067,2.003645030260086,24.8125,0.1
6117,2.0017794593175253,25.333333333333332,0.1
6167,1.9978289967775344,25.38671875,0.1
6217,1.9932599625587464,25.5875,0.1
6267,1.9974133257071178,25.651041666666668,0.1
6317,2.001227130889893,25.651785714285715,0.1
6368,2.011189601421356,25.171875,0.1
6418,2.0053575813770292,25.8359375,0.1
6468,2.0097713804244997,26.026041666666668,0.1
6518,2.006173725128174,26.0390625,0.1
6568,2.0004097509384153,26.18125,0.1
6618,1.9950767163435619,26.372395833333332,0.1
6668,1.9890348247119358,26.482142857142858,0.1
6719,1.9591557312011718,27.046875,0.1
6769,1.952662731409073,27.2890625,0.1
6819,1.9460903962453207,27.145833333333332,0.1
6869,1.950248934030533,27.0546875,0.1
6919,1.9571318044662476,26.96875,0.1
6969,1.95896635055542,26.911458333333332,0.1
7019,1.9568923027174814,27.073660714285715,0.1
7070,2.173883755207062,19.1875,0.1
7120,2.1287428903579713,20.265625,0.1
7170,2.0985235492388408,20.90625,0.1
7220,2.082361137866974,21.3515625,0.1
7270,2.066712709903717,22.08125,0.1
7320,2.0574220474561056,22.565104166666668,0.1
7370,2.070113649708884,22.120535714285715,0.1
7421,2.0687520575523375,21.453125,0.1
7471,2.0351370966434477,22.9296875,0.1
7521,2.0211941313743593,23.859375,0.1
7571,2.0102610367536546,24.30078125,0.1
7621,2.0097995176315306,24.403125,0.1
7671,2.009875662724177,24.544270833333332,0.1
7721,2.027530562877655,24.109375,0.1
7772,2.0739314723014832,23.625,0.1
7822,2.081831530332565,23.3828125,0.1
7872,2.08001151005427,23.765625,0.1
7922,2.06912305355072,24.39453125,0.1
7972,2.06257843875885,24.66875,0.1
8022,2.0531145091851553,24.908854166666668,0.1
8072,2.079503571305956,23.709821428571427,0.1
8123,2.15072705745697,21.015625,0.1
8173,2.1377500772476195,21.5234375,0.1
8223,2.1290916220347085,21.760416666666668,0.1
8273,2.119748596549034,22.21875,0.1
8323,2.1304533162117005,21.45,0.1
8373,2.1353439668814342,20.950520833333332,0.1
8423,2.1332272355897084,20.825892857142858,0.1
8474,2.185959858894348,19.015625,0.1
8524,2.169404354095459,19.6171875,0.1
8574,2.159096670150757,20.0,0.1
8624,2.150777792930603,20.359375,0.1
8674,2.1443465394973753,20.659375,0.1
8724,2.145122311115265,20.59375,0.1
8774,2.138860106127603,21.004464285714285,0.1
8825,2.086425404548645,22.6875,0.1
8875,2.0733847498893736,22.6171875,0.1
8925,2.063912988503774,22.682291666666668,0.1
8975,2.05453995347023,22.87890625,0.1
9025,2.048717926979065,22.953125,0.1
9075,2.047905833721161,22.9921875,0.1
9125,2.0555536236081804,22.683035714285715,0.1
9176,2.054133856296539,22.09375,0.1
9226,2.0505861258506775,22.484375,0.1
9276,2.042744819323222,22.765625,0.1
9326,2.0466248947381973,22.61328125,0.1
9376,2.05965158700943,22.203125,0.1
9426,2.064555130402247,22.161458333333332,0.1
9476,2.0623581661496844,22.283482142857142,0.1
9527,2.021686546802521,23.171875,0.1
9577,2.0235076212882994,23.765625,0.1
9627,2.045917607943217,23.036458333333332,0.1
9677,2.0621026706695558,22.578125,0.1
9727,2.055060314178467,22.859375,0.1
9777,2.0534590144952136,22.966145833333332,0.1
9827,2.0530179738998413,23.133928571428573,0.1
9878,2.032578444480896,24.984375,0.1
9928,2.027197617292404,24.625,0.1
9978,2.065465458234151,23.135416666666668,0.1
10028,2.1187936949729917,20.23046875,0.1
