epoch,layer,grad_norm
1,stem.0,0.48630309104919434
1,blocks.0.conv1,0.2809908986091614
1,blocks.0.conv2,0.22199326753616333
1,blocks.0.gate_conv,0.004008222837001085
1,blocks.1.conv1,0.19470874965190887
1,blocks.1.conv2,0.163445383310318
1,blocks.1.gate_conv,0.004691867157816887
1,blocks.2.conv1,0.1495349258184433
1,blocks.2.conv2,0.12385337799787521
1,blocks.2.gate_conv,0.005766010377556086
1,blocks.3.conv1,0.1082422286272049
1,blocks.3.conv2,0.11927752196788788
1,blocks.3.gate_conv,0.005350281484425068
1,blocks.4.conv1,0.10409297794103622
1,blocks.4.conv2,0.0955117791891098
1,blocks.4.gate_conv,0.005638353060930967
1,blocks.5.conv1,0.08457543700933456
1,blocks.5.conv2,0.07340259104967117
1,blocks.5.gate_conv,0.004946291446685791
1,blocks.6.conv1,0.07099252939224243
1,blocks.6.conv2,0.07456692308187485
1,blocks.6.gate_conv,0.004705207422375679
1,blocks.7.conv1,0.0633571669459343
1,blocks.7.conv2,0.07477851212024689
1,blocks.7.gate_conv,0.0045577180571854115
1,blocks.8.conv1,0.06918353587388992
1,blocks.8.conv2,0.05903104320168495
1,blocks.8.gate_conv,0.0037506071384996176
1,blocks.9.conv1,0.05596749484539032
1,blocks.9.conv2,0.05721036344766617
1,blocks.9.gate_conv,0.003526595886796713
1,blocks.10.conv1,0.060137514024972916
1,blocks.10.conv2,0.05125192552804947
1,blocks.10.gate_conv,0.003961768001317978
1,blocks.11.conv1,0.05769825726747513
1,blocks.11.conv2,0.04794340580701828
1,blocks.11.gate_conv,0.003800994250923395
1,blocks.12.conv1,0.04801269993185997
1,blocks.12.conv2,0.05053078755736351
1,blocks.12.gate_conv,0.004093401599675417
1,blocks.13.conv1,0.04066848382353783
1,blocks.13.conv2,0.04518695920705795
1,blocks.13.gate_conv,0.004167067352682352
1,blocks.14.conv1,0.0427078939974308
1,blocks.14.conv2,0.045704685151576996
1,blocks.14.gate_conv,0.005429818760603666
1,blocks.15.conv1,0.04782940819859505
1,blocks.15.conv2,0.045145317912101746
1,blocks.15.gate_conv,0.003762555308640003
1,blocks.16.conv1,0.04354138672351837
1,blocks.16.conv2,0.04574497789144516
1,blocks.16.gate_conv,0.005501638166606426
1,blocks.17.conv1,0.03977254033088684
1,blocks.17.conv2,0.046456657350063324
1,blocks.17.gate_conv,0.004634404089301825
1,blocks.18.conv1,0.0466744638979435
1,blocks.18.conv2,0.04866233840584755
1,blocks.18.gate_conv,0.005699287634342909
1,blocks.19.conv1,0.04400162771344185
1,blocks.19.conv2,0.04488169029355049
1,blocks.19.gate_conv,0.004686575382947922
1,blocks.20.conv1,0.044562727212905884
1,blocks.20.conv2,0.04695730283856392
1,blocks.20.gate_conv,0.0053177932277321815
1,blocks.21.conv1,0.04365641251206398
1,blocks.21.conv2,0.04219299554824829
1,blocks.21.gate_conv,0.005864995066076517
1,blocks.22.conv1,0.04162803664803505
1,blocks.22.conv2,0.04003152996301651
1,blocks.22.gate_conv,0.004732001572847366
1,blocks.23.conv1,0.039593882858753204
1,blocks.23.conv2,0.041846323758363724
1,blocks.23.gate_conv,0.004833015147596598
1,blocks.24.conv1,0.03961896896362305
1,blocks.24.conv2,0.03967560827732086
1,blocks.24.gate_conv,0.006530154962092638
1,blocks.25.conv1,0.03555405139923096
1,blocks.25.conv2,0.038589030504226685
1,blocks.25.gate_conv,0.006666810251772404
1,blocks.26.conv1,0.03557810187339783
1,blocks.26.conv2,0.038362711668014526
1,blocks.26.gate_conv,0.005825879983603954
1,blocks.27.conv1,0.03730659931898117
1,blocks.27.conv2,0.03576952591538429
1,blocks.27.gate_conv,0.005030322354286909
1,blocks.28.conv1,0.03651461750268936
1,blocks.28.conv2,0.03760700300335884
1,blocks.28.gate_conv,0.0065038506872951984
1,blocks.29.conv1,0.03704537823796272
1,blocks.29.conv2,0.040541984140872955
1,blocks.29.gate_conv,0.0058311703614890575
1,blocks.30.conv1,0.038491882383823395
1,blocks.30.conv2,0.03994480147957802
1,blocks.30.gate_conv,0.005965680815279484
1,blocks.31.conv1,0.036738183349370956
1,blocks.31.conv2,0.04028771445155144
1,blocks.31.gate_conv,0.008355789817869663
1,mean_conv2d_grad_norm,0.04933818889849041
2,stem.0,0.8294652700424194
2,blocks.0.conv1,0.5736131072044373
2,blocks.0.conv2,0.5089104175567627
2,blocks.0.gate_conv,0.00794391892850399
2,blocks.1.conv1,0.38846322894096375
2,blocks.1.conv2,0.35186222195625305
2,blocks.1.gate_conv,0.009088047780096531
2,blocks.2.conv1,0.2687588036060333
2,blocks.2.conv2,0.25827154517173767
2,blocks.2.gate_conv,0.013564527966082096
2,blocks.3.conv1,0.23132406175136566
2,blocks.3.conv2,0.23416268825531006
2,blocks.3.gate_conv,0.019431453198194504
2,blocks.4.conv1,0.19494949281215668
2,blocks.4.conv2,0.19169394671916962
2,blocks.4.gate_conv,0.017387304455041885
2,blocks.5.conv1,0.17828986048698425
2,blocks.5.conv2,0.18626852333545685
2,blocks.5.gate_conv,0.019896134734153748
2,blocks.6.conv1,0.16117699444293976
2,blocks.6.conv2,0.1594017744064331
2,blocks.6.gate_conv,0.023159997537732124
2,blocks.7.conv1,0.14503107964992523
2,blocks.7.conv2,0.13629306852817535
2,blocks.7.gate_conv,0.023221326991915703
2,blocks.8.conv1,0.15776196122169495
2,blocks.8.conv2,0.15714684128761292
2,blocks.8.gate_conv,0.022214459255337715
2,blocks.9.conv1,0.10254175215959549
2,blocks.9.conv2,0.12744812667369843
2,blocks.9.gate_conv,0.012770422734320164
2,blocks.10.conv1,0.12513084709644318
2,blocks.10.conv2,0.1386275291442871
2,blocks.10.gate_conv,0.019851766526699066
