step,train_loss,train_acc1,lr
50,2.2897942781448366,12.8125,0.0001
100,2.2774121069908144,14.125,0.0001
150,2.2671150811513265,15.182291666666666,0.0001
200,2.25523756146431,16.2890625,0.0001
250,2.2437549114227293,16.875,0.0001
300,2.2311998907725017,17.580729166666668,0.0001
350,2.2199494082587106,18.28125,0.0001
401,2.9553540897369386,18.5,0.02008
451,2.412132524251938,23.234375,0.02008
501,2.197905691464742,26.114583333333332,0.02008
551,2.0751009786129,27.78125,0.02008
601,1.986480206489563,29.725,0.02008
651,1.9182471712430318,31.380208333333332,0.02008
701,1.8604380999292647,33.011160714285715,0.02008
752,1.5904080748558045,41.1875,0.04006
802,1.5447798216342925,42.5078125,0.04006
852,1.4964203572273254,44.28125,0.04006
902,1.460340719819069,45.5390625,0.04006
952,1.4325441646575927,46.65,0.04006
1002,1.4089815334479014,47.536458333333336,0.04006
1052,1.3850587783540997,48.607142857142854,0.04006
1103,1.2636439609527588,53.609375,0.060039999999999996
1153,1.2405830025672913,54.71875,0.060039999999999996
1203,1.225984553496043,55.484375,0.060039999999999996
1253,1.2046498572826385,56.265625,0.060039999999999996
1303,1.1798450033664702,57.221875,0.060039999999999996
1353,1.1586111571391424,58.138020833333336,0.060039999999999996
1403,1.145936507156917,58.598214285714285,0.060039999999999996
1454,1.0292556309700012,63.0,0.08002
1504,1.0392482739686966,62.4296875,0.08002
1554,1.0375063081582387,62.442708333333336,0.08002
1604,1.0132268097996713,63.4375,0.08002
1654,1.0058314673900604,63.7625,0.08002
1704,0.9925571036338806,64.3828125,0.08002
1754,0.9838689007077899,64.80580357142857,0.08002
1805,0.954490966796875,65.734375,0.1
1855,0.9302942401170731,67.0,0.1
1905,0.9054395457108816,67.90104166666667,0.1
1955,0.8969243860244751,68.2109375,0.1
2005,0.8814294056892396,68.784375,0.1
2055,0.8689914298057556,69.27864583333333,0.1
2105,0.8642458752223423,69.50892857142857,0.1
2156,0.7614126861095428,73.359375,0.1
2206,0.7734850668907165,72.921875,0.1
2256,0.7796017686525981,72.73958333333333,0.1
2306,0.7638367548584938,73.375,0.1
2356,0.7600595214366913,73.459375,0.1
2406,0.7514689970016479,73.76822916666667,0.1
2456,0.7456275764533452,74.02455357142857,0.1
2507,0.6894006955623627,75.921875,0.1
2557,0.6790983641147613,76.4765625,0.1
2607,0.6766790912548701,76.40104166666667,0.1
2657,0.6726276801526546,76.65625,0.1
2707,0.6668860402107238,76.875,0.1
2757,0.6689305617411931,76.81770833333333,0.1
2807,0.6625921275785991,76.984375,0.1
2858,0.6140726971626281,78.859375,0.1
2908,0.5998484802246093,79.265625,0.1
2958,0.6002248247464498,79.30729166666667,0.1
3008,0.6029464323818684,79.33984375,0.1
3058,0.6029667357206344,79.275,0.1
3108,0.6008625271916389,79.30208333333333,0.1
3158,0.600158183489527,79.38392857142857,0.1
3209,0.5745773780345916,80.34375,0.1
3259,0.5580941024422645,80.7421875,0.1
3309,0.5519837840398153,80.93229166666667,0.1
3359,0.5537392021715641,80.88671875,0.1
3409,0.5561174031496048,80.815625,0.1
3459,0.5572502048810323,80.76041666666667,0.1
3509,0.5533917466231755,80.86383928571429,0.1
3560,0.5195460736751556,81.921875,0.1
3610,0.5252989980578423,81.609375,0.1
3660,0.5206333833932877,81.82291666666667,0.1
3710,0.5110481843352318,82.26953125,0.1
3760,0.5095251859426498,82.45,0.1
3810,0.5078822009762128,82.4375,0.1
3860,0.5099449579204832,82.35044642857143,0.1
3911,0.4719125294685364,84.234375,0.1
3961,0.4666199854016304,84.4609375,0.1
4011,0.4662483024597168,84.18229166666667,0.1
4061,0.47087544813752175,83.99609375,0.1
4111,0.471632775425911,83.9,0.1
4161,0.4718585380911827,83.9375,0.1
4211,0.47203326625483377,83.921875,0.1
4262,0.4269214063882828,85.21875,0.1
4312,0.4565264803171158,84.34375,0.1
4362,0.443986070950826,84.765625,0.1
4412,0.4425332213938236,84.921875,0.1
4462,0.4439223680496216,84.86875,0.1
4512,0.4471803203225136,84.76822916666667,0.1
4562,0.44635240171636853,84.8125,0.1
4613,0.3990589374303818,86.328125,0.1
4663,0.4140804663300514,85.6640625,0.1
4713,0.42574460327625274,85.35416666666667,0.1
4763,0.42203827932476995,85.5,0.1
4813,0.4261411650180817,85.44375,0.1
4863,0.42561500519514084,85.39583333333333,0.1
4913,0.4243282038824899,85.49776785714286,0.1
4964,0.39572723090648654,86.34375,0.1
5014,0.3964001712203026,86.2890625,0.1
5064,0.39162794599930445,86.41145833333333,0.1
5114,0.39242900304496287,86.4765625,0.1
5164,0.3980174995064735,86.2125,0.1
5214,0.3968770062426726,86.1796875,0.1
5264,0.3979368203452655,86.24553571428571,0.1
5315,0.36834987580776213,87.0,0.1
5365,0.3709447905421257,87.1484375,0.1
5415,0.3756523960828781,87.046875,0.1
5465,0.3818775223940611,86.83984375,0.1
5515,0.3783065758943558,86.95,0.1
5565,0.3795609092215697,86.86197916666667,0.1
5615,0.3787894996574947,86.89955357142857,0.1
5666,0.34286291420459747,88.453125,0.1
5716,0.34685666501522067,88.0625,0.1
5766,0.3533701858917872,87.828125,0.1
5816,0.35614013731479643,87.78125,0.1
5866,0.3629045013189316,87.540625,0.1
5916,0.36358551919460297,87.51041666666667,0.1
5966,0.36438163765839165,87.43526785714286,0.1
6017,0.3540307655930519,87.640625,0.1
6067,0.3409686256945133,88.25,0.1
6117,0.3411331009864807,88.19270833333333,0.1
6167,0.34472211450338364,87.96875,0.1
6217,0.3462962639927864,88.0,0.1
6267,0.34809360444545745,87.92708333333333,0.1
6317,0.34984917125531606,87.82142857142857,0.1
6368,0.3014449241757393,90.1875,0.1
6418,0.3166180400550365,89.3359375,0.1
6468,0.3183761395017306,89.19791666666667,0.1
6518,0.3257776578515768,88.92578125,0.1
6568,0.33129582184553147,88.728125,0.1
6618,0.3332306136190891,88.640625,0.1
6668,0.33279715108019964,88.66517857142857,0.1
6719,0.31746221482753756,89.140625,0.1
6769,0.3185899809002876,88.953125,0.1
6819,0.31340550591548283,89.20833333333333,0.1
6869,0.31352108232676984,89.14453125,0.1
6919,0.31524273866415026,89.065625,0.1
6969,0.31742059007287027,88.94270833333333,0.1
7019,0.3203889446599143,88.79017857142857,0.1
7070,0.2774679386615753,90.1875,0.1
7120,0.2981728456914425,89.59375,0.1
7170,0.2978915623823802,89.52604166666667,0.1
7220,0.3054669814556837,89.140625,0.1
7270,0.3118054432272911,88.959375,0.1
7320,0.3163139148056507,88.81770833333333,0.1
7370,0.3185678543789046,88.79017857142857,0.1
7421,0.29238191336393354,89.6875,0.1
7471,0.28939310312271116,89.9296875,0.1
7521,0.2866687453786532,90.0,0.1
7571,0.296069126650691,89.69921875,0.1
7621,0.2973855138421059,89.709375,0.1
7671,0.294635946204265,89.7578125,0.1
7721,0.2951203993388585,89.796875,0.1
7772,0.2823437947034836,90.5625,0.1
7822,0.2818941542506218,90.46875,0.1
7872,0.29149148931105934,90.140625,0.1
7922,0.2920107989758253,90.02734375,0.1
7972,0.2908305656313896,90.075,0.1
8022,0.2908363195757071,90.046875,0.1
8072,0.2934603256412915,89.95758928571429,0.1
8123,0.2887436407804489,90.140625,0.1
8173,0.27708385184407236,90.5859375,0.1
8223,0.2802410054206848,90.46875,0.1
8273,0.28576671741902826,90.11328125,0.1
8323,0.29165259206295013,89.98125,0.1
8373,0.29305429056286814,89.9609375,0.1
8423,0.2910626689663955,90.02008928571429,0.1
8474,0.2626450896263123,90.84375,0.1
8524,0.2585337190330029,90.984375,0.1
8574,0.261546680132548,90.984375,0.1
8624,0.2647306099534035,90.953125,0.1
8674,0.2661952619552612,90.934375,0.1
8724,0.2682354538142681,90.8359375,0.1
8774,0.2730800208023616,90.671875,0.1
8825,0.26457261383533476,90.75,0.1
8875,0.26359871044754984,90.9921875,0.1
8925,0.25974857538938523,91.0625,0.1
8975,0.26338670175522566,90.94140625,0.1
9025,0.2685699225962162,90.828125,0.1
9075,0.26867799835900463,90.7890625,0.1
9125,0.2678715518755572,90.79910714285714,0.1
9176,0.23685357213020325,92.125,0.1
9226,0.23194951921701432,92.1953125,0.1
9276,0.24143524209658304,91.78125,0.1
9326,0.2462981176376343,91.52734375,0.1
9376,0.24941477346420288,91.409375,0.1
9426,0.25013159622748693,91.4375,0.1
9476,0.25767672568559646,91.14508928571429,0.1
9527,0.2361929926276207,91.84375,0.1
9577,0.23480022549629212,91.8671875,0.1
9627,0.2425509692231814,91.58854166666667,0.1
9677,0.2450990818440914,91.44921875,0.1
9727,0.24648984533548354,91.40625,0.1
9777,0.24857036737104257,91.375,0.1
9827,0.24901354762060302,91.3125,0.1
9878,0.2421736842393875,91.609375,0.1
9928,0.22915076464414597,92.0859375,0.1
9978,0.23219078401724497,91.92708333333333,0.1
10028,0.23438630934804677,91.796875,0.1
10078,0.24568060448765755,91.434375,0.1
10128,0.2476323209454616,91.40104166666667,0.1
10178,0.2511485025499548,91.19642857142857,0.1
10229,0.22895996689796447,91.96875,0.1
10279,0.23567458137869834,91.8359375,0.1
10329,0.23711094041665395,91.80729166666667,0.1
10379,0.23610338546335696,91.81640625,0.1
10429,0.23773443800210953,91.7625,0.1
10479,0.23946914871533712,91.69010416666667,0.1
10529,0.23736434274486132,91.796875,0.1
10580,0.2194237680733204,92.5,0.1
10630,0.21960225611925124,92.2890625,0.1
10680,0.21895955314238866,92.32291666666667,0.1
10730,0.22190594300627708,92.17578125,0.1
10780,0.2281305931210518,91.95,0.1
10830,0.23714870398243268,91.70833333333333,0.1
10880,0.24017303432737078,91.61160714285714,0.1
10931,0.21763698220252992,92.640625,0.1
10981,0.2281381106376648,92.3359375,0.1
11031,0.22376747732361157,92.41666666666667,0.1
11081,0.22310787480324507,92.3671875,0.1
11131,0.2285258797109127,92.165625,0.1
11181,0.22978313061098257,92.12760416666667,0.1
11231,0.2304994014969894,92.09598214285714,0.1
11282,0.2173311021924019,92.640625,0.1
11332,0.21639323763549329,92.546875,0.1
11382,0.2190646382669608,92.26041666666667,0.1
