step,train_loss,train_acc1,lr
50,2.3055161333084104,10.140625,0.0001
100,2.3049965357780455,10.1796875,0.0001
150,2.3045858494440714,10.036458333333334,0.0001
200,2.304097603559494,10.015625,0.0001
250,2.303640664100647,10.159375,0.0001
300,2.303122112751007,10.489583333333334,0.0001
350,2.302663859639849,10.908482142857142,0.0001
401,2.157517774105072,19.09375,0.02008
451,2.029100086688995,22.8046875,0.02008
501,1.9448415311177571,25.328125,0.02008
551,1.8725279867649078,27.9296875,0.02008
601,1.8224317932128906,29.96875,0.02008
651,1.774992505311966,31.8046875,0.02008
701,1.7403688829285757,33.372767857142854,0.02008
752,1.489957227706909,44.109375,0.04006
802,1.4852087020874023,44.5390625,0.04006
852,1.4600004816055299,45.53125,0.04006
902,1.4267204427719116,46.78125,0.04006
952,1.3924314532279969,48.103125,0.04006
1002,1.3706637354691824,49.049479166666664,0.04006
1052,1.3458512912477765,50.078125,0.04006
1103,1.2377899920940398,55.3125,0.060039999999999996
1153,1.1995258855819702,56.5625,0.060039999999999996
1203,1.178046069542567,57.447916666666664,0.060039999999999996
1253,1.1625870448350906,57.97265625,0.060039999999999996
1303,1.1426125066280366,58.665625,0.060039999999999996
1353,1.1296032667160034,58.986979166666664,0.060039999999999996
1403,1.1103625176634107,59.745535714285715,0.060039999999999996
1454,1.054079797267914,62.234375,0.08002
1504,1.038245097398758,62.390625,0.08002
1554,1.0279960111776987,62.869791666666664,0.08002
1604,1.0199838790297509,63.22265625,0.08002
1654,1.0030361690521241,63.928125,0.08002
1704,0.9867063413063685,64.5,0.08002
1754,0.9777130487986974,64.92857142857143,0.08002
1805,0.9023323106765747,67.8125,0.1
1855,0.8918710577487946,68.15625,0.1
1905,0.8997297100226085,67.89583333333333,0.1
1955,0.8964907813072205,68.13671875,0.1
2005,0.8894336814880371,68.3875,0.1
2055,0.8845240461826325,68.4609375,0.1
2105,0.87776788183621,68.75892857142857,0.1
2156,0.8101500761508942,71.46875,0.1
2206,0.8077458357810974,71.734375,0.1
2256,0.8078941682974498,71.86458333333333,0.1
2306,0.8017493969202042,72.0234375,0.1
2356,0.8038624148368836,71.921875,0.1
2406,0.7979347091913224,72.15885416666667,0.1
2456,0.7917202350071498,72.375,0.1
2507,0.7231124913692475,74.734375,0.1
2557,0.7461045545339584,74.21875,0.1
2607,0.7294770495096843,74.609375,0.1
2657,0.7299636958539486,74.5078125,0.1
2707,0.7307525483369828,74.434375,0.1
2757,0.7293501205245654,74.4375,0.1
2807,0.7223133036920003,74.671875,0.1
2858,0.6453915894031524,77.4375,0.1
2908,0.6674164724349976,76.75,0.1
2958,0.6707442859808604,76.36979166666667,0.1
3008,0.675217182636261,76.31640625,0.1
3058,0.672209014415741,76.41875,0.1
3108,0.6697744748989741,76.5390625,0.1
3158,0.6638125108821051,76.77901785714286,0.1
3209,0.6539305996894836,77.734375,0.1
3259,0.6388663426041603,78.3828125,0.1
3309,0.6356797645489375,78.453125,0.1
3359,0.6343892955780029,78.37890625,0.1
3409,0.630024405002594,78.396875,0.1
3459,0.6278270692626635,78.46354166666667,0.1
3509,0.6248721063988549,78.55357142857143,0.1
3560,0.5756134486198425,80.0625,0.1
3610,0.5978136441111565,79.21875,0.1
3660,0.5945396059751511,79.33854166666667,0.1
3710,0.5883355332911014,79.54296875,0.1
3760,0.584798699259758,79.609375,0.1
3810,0.5840970615545908,79.71614583333333,0.1
3860,0.5847789852108274,79.671875,0.1
3911,0.5515685307979584,80.4375,0.1
3961,0.5501783999800682,80.609375,0.1
4011,0.5544709360599518,80.51041666666667,0.1
4061,0.5592752139270306,80.609375,0.1
4111,0.5570762593746186,80.759375,0.1
4161,0.5567821265260379,80.703125,0.1
4211,0.5552046949522836,80.73214285714286,0.1
4262,0.5120777779817581,82.03125,0.1
4312,0.5284643042087555,81.5546875,0.1
4362,0.5251517142852148,81.77083333333333,0.1
4412,0.5232256338000297,81.8671875,0.1
4462,0.5311837096214295,81.634375,0.1
4512,0.5301171973347664,81.60416666666667,0.1
4562,0.5336815169027873,81.49330357142857,0.1
4613,0.48916281580924986,82.734375,0.1
4663,0.4896088492870331,83.078125,0.1
4713,0.4925633958975474,82.88020833333333,0.1
4763,0.49493056669831276,83.0078125,0.1
4813,0.49949120032787325,82.865625,0.1
4863,0.5026641813913981,82.70833333333333,0.1
4913,0.501519781436239,82.68303571428571,0.1
4964,0.49025574684143064,83.0625,0.1
5014,0.47865980714559553,83.4921875,0.1
5064,0.48141542871793114,83.32291666666667,0.1
5114,0.4863552123308182,83.12109375,0.1
5164,0.48715725338459015,83.1375,0.1
5214,0.4855833675463994,83.28125,0.1
5264,0.4865699745927538,83.29017857142857,0.1
5315,0.4495000904798508,84.109375,0.1
5365,0.45364462822675705,84.078125,0.1
5415,0.45858502050240835,83.96875,0.1
5465,0.4625654374063015,83.8203125,0.1
5515,0.46330789124965666,83.778125,0.1
5565,0.4685991809765498,83.703125,0.1
5615,0.4718805226257869,83.57366071428571,0.1
5666,0.44484843313694,84.953125,0.1
5716,0.45012706249952317,84.7734375,0.1
5766,0.44914679408073427,84.72916666666667,0.1
5816,0.4507785265147686,84.54296875,0.1
5866,0.452689964056015,84.478125,0.1
5916,0.4524751076102257,84.38802083333333,0.1
5966,0.4541057831048965,84.359375,0.1
6017,0.4309820121526718,84.796875,0.1
6067,0.4301223570108414,84.9765625,0.1
6117,0.4346229394276937,84.91145833333333,0.1
6167,0.43607781395316125,84.95703125,0.1
6217,0.44127389740943906,84.771875,0.1
6267,0.4421508919199308,84.70572916666667,0.1
6317,0.442317099741527,84.72991071428571,0.1
6368,0.3929572385549545,86.359375,0.1
6418,0.40735523611307145,86.1484375,0.1
6468,0.4185764584938685,85.625,0.1
6518,0.4176136192679405,85.609375,0.1
6568,0.42444539833068845,85.296875,0.1
6618,0.4288494863609473,85.18489583333333,0.1
6668,0.4306325189982142,85.21205357142857,0.1
6719,0.40373985588550565,85.859375,0.1
6769,0.41663991153240204,85.609375,0.1
6819,0.41521571238835653,85.81770833333333,0.1
6869,0.418230095654726,85.50390625,0.1
6919,0.42556406450271606,85.178125,0.1
6969,0.4219354455669721,85.34635416666667,0.1
7019,0.42386911758354734,85.32589285714286,0.1
7070,0.3835299727320671,86.234375,0.1
7120,0.3971440939605236,85.90625,0.1
7170,0.3987391768892606,85.796875,0.1
7220,0.3962644199281931,86.03125,0.1
7270,0.39827421766519544,86.021875,0.1
7320,0.40482352579633396,85.89583333333333,0.1
7370,0.40722329714468547,85.85267857142857,0.1
7421,0.3668499290943146,87.28125,0.1
7471,0.38685365274548533,86.8671875,0.1
7521,0.39569483786821363,86.41145833333333,0.1
7571,0.39883319519460203,86.35546875,0.1
7621,0.40133586353063583,86.28125,0.1
7671,0.4049003511667252,86.046875,0.1
7721,0.40309818378516604,86.07366071428571,0.1
7772,0.3764186608791351,87.0625,0.1
7822,0.37885757237672807,87.03125,0.1
7872,0.3864974542458852,86.81770833333333,0.1
7922,0.39246735587716103,86.515625,0.1
7972,0.39430934882164004,86.384375,0.1
8022,0.39573409845431645,86.37760416666667,0.1
8072,0.3914229783841542,86.52455357142857,0.1
8123,0.36495701849460604,87.46875,0.1
8173,0.3601787993311882,87.578125,0.1
8223,0.369389844139417,87.29166666666667,0.1
8273,0.37426285475492477,87.13671875,0.1
8323,0.37620189291238787,87.053125,0.1
8373,0.3812752881149451,86.87239583333333,0.1
8423,0.38512518835919246,86.78794642857143,0.1
8474,0.36152439683675763,87.3125,0.1
8524,0.3759410797059536,86.875,0.1
8574,0.3825459366043409,86.52604166666667,0.1
8624,0.3814839455485344,86.68359375,0.1
8674,0.37983169174194337,86.8125,0.1
8724,0.37968505948781966,86.78125,0.1
8774,0.3782753250428608,86.81026785714286,0.1
8825,0.34662354916334154,87.71875,0.1
8875,0.3585283879935741,87.625,0.1
8925,0.3572317114472389,87.66145833333333,0.1
8975,0.360067912787199,87.46875,0.1
9025,0.36520935940742494,87.271875,0.1
9075,0.37046240955591203,87.0859375,0.1
9125,0.37172951093741824,86.98660714285714,0.1
9176,0.33816976845264435,88.328125,0.1
9226,0.33721125915646555,88.390625,0.1
9276,0.3459602763255437,88.140625,0.1
9326,0.3488708809018135,87.94921875,0.1
9376,0.3510384122133255,87.875,0.1
9426,0.3519081225991249,87.78385416666667,0.1
9476,0.3582527273041861,87.59821428571429,0.1
9527,0.36346678823232653,87.21875,0.1
9577,0.3610901179909706,87.4921875,0.1
9627,0.3519018199046453,87.765625,0.1
9677,0.3560649925470352,87.69921875,0.1
9727,0.3562268366217613,87.559375,0.1
9777,0.35659794971346853,87.5,0.1
9827,0.361166452893189,87.38169642857143,0.1
9878,0.3256050357222557,88.8125,0.1
9928,0.3305106195807457,88.59375,0.1
9978,0.3306731529037158,88.625,0.1
10028,0.33403859950602055,88.39453125,0.1
10078,0.3388880971074104,88.115625,0.1
10128,0.34332157189647355,88.02864583333333,0.1
10178,0.34616814140762603,87.97767857142857,0.1
10229,0.30991211652755735,89.3125,0.1
10279,0.3300375631451607,88.4765625,0.1
10329,0.3397906818985939,87.94270833333333,0.1
10379,0.34295316897332667,87.86328125,0.1
10429,0.34216103118658064,88.04375,0.1
10479,0.3481199876964092,87.8203125,0.1
10529,0.3500952643581799,87.75669642857143,0.1
10580,0.3270623344182968,88.703125,0.1
10630,0.3259547206759453,88.5546875,0.1
10680,0.32923787474632266,88.61979166666667,0.1
10730,0.3317179788649082,88.55859375,0.1
10780,0.3302841570973396,88.578125,0.1
10830,0.3346306721866131,88.4296875,0.1
10880,0.3323830275876182,88.546875,0.1
10931,0.3247727635502815,88.625,0.1
10981,0.3304433213174343,88.3125,0.1
11031,0.33448756506045657,88.28125,0.1
11081,0.33566875651478767,88.296875,0.1
11131,0.3399112200140953,88.221875,0.1
11181,0.3431714520355066,88.11197916666667,0.1
11231,0.342148905311312,88.12946428571429,0.1
11282,0.321039959192276,88.921875,0.1
11332,0.31601968765258787,88.8203125,0.1
11382,0.31198297897974653,89.02083333333333,0.1
11432,0.3135130315274,88.92578125,0.1
11482,0.31656392443180087,88.809375,0.1
11532,0.3199766171475252,88.69270833333333,0.1
11582,0.32528810862983976,88.55580357142857,0.1
11633,0.3324143663048744,88.859375,0.1
11683,0.3191971544921398,89.015625,0.1
11733,0.3275325945019722,88.73958333333333,0.1
11783,0.32406800873577596,88.90234375,0.1
11833,0.3246069161295891,88.803125,0.1
11883,0.32472253307700155,88.76041666666667,0.1
11933,0.32384217381477354,88.75,0.1
11984,0.2983747810125351,89.390625,0.1
12034,0.2985853123664856,89.59375,0.1
12084,0.31115443030993145,89.19270833333333,0.1
12134,0.3158504142612219,89.07421875,0.1
12184,0.3169606673717499,88.978125,0.1
12234,0.3196687158445517,88.828125,0.1
12284,0.32387460018907277,88.71205357142857,0.1
12335,0.29994375437498094,89.375,0.1
12385,0.2999260696768761,89.4453125,0.1
12435,0.30178354650735856,89.50520833333333,0.1
12485,0.3058098862320185,89.37890625,0.1
12535,0.30753500056266786,89.296875,0.1
12585,0.31173016473650933,89.0859375,0.1
12635,0.31367067745753696,89.11160714285714,0.1
12686,0.27482755899429323,90.65625,0.1
12736,0.28659539580345156,90.1953125,0.1
12786,0.2945758711298307,89.78125,0.1
12836,0.3010510500520468,89.52734375,0.1
12886,0.3038439453840256,89.40625,0.1
12936,0.3124630319575469,89.078125,0.1
12986,0.3145277709194592,88.99107142857143,0.1
13037,0.2783291354775429,89.828125,0.1
13087,0.29236502200365067,89.5234375,0.1
13137,0.29957495868206024,89.39583333333333,0.1
13187,0.29940209187567235,89.37109375,0.1
