epoch,layer,grad_norm
1,stem.0,0.5349540710449219
1,blocks.0.conv1,0.2928437292575836
1,blocks.0.conv2,0.2690456211566925
1,blocks.1.conv1,0.21675871312618256
1,blocks.1.conv2,0.18515154719352722
1,blocks.2.conv1,0.16924132406711578
1,blocks.2.conv2,0.13679814338684082
1,blocks.3.conv1,0.13253867626190186
1,blocks.3.conv2,0.11396848410367966
1,blocks.4.conv1,0.10537423193454742
1,blocks.4.conv2,0.10399659723043442
1,blocks.5.conv1,0.09771715104579926
1,blocks.5.conv2,0.0935528576374054
1,blocks.6.conv1,0.0850718542933464
1,blocks.6.conv2,0.07976341247558594
1,blocks.7.conv1,0.08213270455598831
1,blocks.7.conv2,0.07389353215694427
1,blocks.8.conv1,0.07526709884405136
1,blocks.8.conv2,0.06856057047843933
1,blocks.9.conv1,0.06615962088108063
1,blocks.9.conv2,0.06596331298351288
1,blocks.10.conv1,0.06246168911457062
1,blocks.10.conv2,0.06011165678501129
1,blocks.11.conv1,0.05802951380610466
1,blocks.11.conv2,0.05724335461854935
1,blocks.12.conv1,0.05769713968038559
1,blocks.12.conv2,0.054874248802661896
1,blocks.13.conv1,0.05347893759608269
1,blocks.13.conv2,0.052135780453681946
1,blocks.14.conv1,0.054795339703559875
1,blocks.14.conv2,0.05076461285352707
1,blocks.15.conv1,0.05382249131798744
1,blocks.15.conv2,0.051203977316617966
1,blocks.16.conv1,0.04851029813289642
1,blocks.16.conv2,0.046848416328430176
1,blocks.17.conv1,0.04362724721431732
1,blocks.17.conv2,0.04180347919464111
1,blocks.18.conv1,0.046412788331508636
1,blocks.18.conv2,0.0434066578745842
1,blocks.19.conv1,0.058795735239982605
1,blocks.19.conv2,0.04572329670190811
1,blocks.20.conv1,0.04783597216010094
1,blocks.20.conv2,0.04689154401421547
1,blocks.21.conv1,0.04560898244380951
1,blocks.21.conv2,0.04453561455011368
1,blocks.22.conv1,0.04464847221970558
1,blocks.22.conv2,0.043475084006786346
1,blocks.23.conv1,0.041768137365579605
1,blocks.23.conv2,0.04459432139992714
1,blocks.24.conv1,0.040099747478961945
1,blocks.24.conv2,0.045751120895147324
1,blocks.25.conv1,0.03806759789586067
1,blocks.25.conv2,0.04353921115398407
1,blocks.26.conv1,0.03862632066011429
1,blocks.26.conv2,0.039790790528059006
1,blocks.27.conv1,0.04610061272978783
1,blocks.27.conv2,0.04248315840959549
1,blocks.28.conv1,0.04366161674261093
1,blocks.28.conv2,0.03849291428923607
1,blocks.29.conv1,0.041247401386499405
1,blocks.29.conv2,0.03888021036982536
1,blocks.30.conv1,0.03931116312742233
1,blocks.30.conv2,0.034512732177972794
1,blocks.31.conv1,0.033707864582538605
1,blocks.31.conv2,0.03784709423780441
1,blocks.32.conv1,0.03729095682501793
1,blocks.32.conv2,0.03965237736701965
1,blocks.33.conv1,0.03615063428878784
1,blocks.33.conv2,0.03810002654790878
1,blocks.34.conv1,0.037270594388246536
1,blocks.34.conv2,0.03629014268517494
1,blocks.35.conv1,0.03846483305096626
1,blocks.35.conv2,0.03867325559258461
1,blocks.36.conv1,0.03695420175790787
1,blocks.36.conv2,0.03846150264143944
1,blocks.37.conv1,0.03216037154197693
1,blocks.37.conv2,0.03915778920054436
1,blocks.38.conv1,0.030867518857121468
1,blocks.38.conv2,0.03699801117181778
1,blocks.39.conv1,0.04189251363277435
1,blocks.39.conv2,0.038662321865558624
1,blocks.40.conv1,0.03463516756892204
1,blocks.40.conv2,0.03505717217922211
1,blocks.41.conv1,0.04095044359564781
1,blocks.41.conv2,0.038705017417669296
1,blocks.42.conv1,0.03309653699398041
1,blocks.42.conv2,0.036012932658195496
1,blocks.43.conv1,0.02895032986998558
1,blocks.43.conv2,0.03537200763821602
1,blocks.44.conv1,0.03978646546602249
1,blocks.44.conv2,0.03536934778094292
1,blocks.45.conv1,0.030919423326849937
1,blocks.45.conv2,0.03615696355700493
1,blocks.46.conv1,0.029423963278532028
1,blocks.46.conv2,0.03662782907485962
1,blocks.47.conv1,0.038190338760614395
1,blocks.47.conv2,0.036947101354599
1,blocks.48.conv1,0.037114281207323074
1,blocks.48.conv2,0.034417662769556046
1,blocks.49.conv1,0.03366636484861374
1,blocks.49.conv2,0.03864338994026184
1,mean_conv2d_grad_norm,0.06335710287831797
2,stem.0,0.43758150935173035
2,blocks.0.conv1,0.30872079730033875
2,blocks.0.conv2,0.39445751905441284
2,blocks.1.conv1,0.2549445927143097
2,blocks.1.conv2,0.29838699102401733
2,blocks.2.conv1,0.2852727770805359
2,blocks.2.conv2,0.27987557649612427
2,blocks.3.conv1,0.2163793444633484
2,blocks.3.conv2,0.22893677651882172
2,blocks.4.conv1,0.2173696607351303
2,blocks.4.conv2,0.2742297947406769
2,blocks.5.conv1,0.20994918048381805
2,blocks.5.conv2,0.24735009670257568
2,blocks.6.conv1,0.23599831759929657
2,blocks.6.conv2,0.27551600337028503
2,blocks.7.conv1,0.1875634640455246
2,blocks.7.conv2,0.2120893895626068
2,blocks.8.conv1,0.17524711787700653
2,blocks.8.conv2,0.19851061701774597
2,blocks.9.conv1,0.1270606517791748
2,blocks.9.conv2,0.13627414405345917
2,blocks.10.conv1,0.13765563070774078
2,blocks.10.conv2,0.13572007417678833
2,blocks.11.conv1,0.1432124674320221
2,blocks.11.conv2,0.1454390287399292
2,blocks.12.conv1,0.11830691993236542
2,blocks.12.conv2,0.1228872612118721
2,blocks.13.conv1,0.15775799751281738
2,blocks.13.conv2,0.1913585662841797
2,blocks.14.conv1,0.16440363228321075
2,blocks.14.conv2,0.18031063675880432
2,blocks.15.conv1,0.14952437579631805
2,blocks.15.conv2,0.11395439505577087
2,blocks.16.conv1,0.133057102560997
2,blocks.16.conv2,0.13372011482715607
2,blocks.17.conv1,0.10488197952508926
2,blocks.17.conv2,0.0997704565525055
2,blocks.18.conv1,0.1120697632431984
2,blocks.18.conv2,0.10176309943199158
2,blocks.19.conv1,0.14527161419391632
2,blocks.19.conv2,0.15470731258392334
2,blocks.20.conv1,0.10712991654872894
2,blocks.20.conv2,0.1116432473063469
2,blocks.21.conv1,0.1125362440943718
2,blocks.21.conv2,0.10961516946554184
2,blocks.22.conv1,0.16290991008281708
2,blocks.22.conv2,0.1775684356689453
2,blocks.23.conv1,0.13845807313919067
2,blocks.23.conv2,0.11661446839570999
2,blocks.24.conv1,0.1300429254770279
2,blocks.24.conv2,0.13405586779117584
2,blocks.25.conv1,0.16739122569561005
2,blocks.25.conv2,0.15869705379009247
2,blocks.26.conv1,0.16326302289962769
2,blocks.26.conv2,0.15372124314308167
2,blocks.27.conv1,0.12709470093250275
2,blocks.27.conv2,0.13935990631580353
2,blocks.28.conv1,0.1402456909418106
2,blocks.28.conv2,0.14470642805099487
2,blocks.29.conv1,0.20863419771194458
2,blocks.29.conv2,0.1866738498210907
2,blocks.30.conv1,0.21602492034435272
2,blocks.30.conv2,0.17387132346630096
2,blocks.31.conv1,0.1578419804573059
2,blocks.31.conv2,0.148555189371109
2,blocks.32.conv1,0.15109401941299438
2,blocks.32.conv2,0.15818320214748383
2,blocks.33.conv1,0.1797448992729187
2,blocks.33.conv2,0.17181465029716492
2,blocks.34.conv1,0.22618938982486725
2,blocks.34.conv2,0.22714775800704956
2,blocks.35.conv1,0.20620808005332947
2,blocks.35.conv2,0.1986696422100067
2,blocks.36.conv1,0.16413652896881104
2,blocks.36.conv2,0.18557752668857574
2,blocks.37.conv1,0.252359539270401
2,blocks.37.conv2,0.20531798899173737
2,blocks.38.conv1,0.17492787539958954
2,blocks.38.conv2,0.17145416140556335
2,blocks.39.conv1,0.21184034645557404
2,blocks.39.conv2,0.18724901974201202
2,blocks.40.conv1,0.15614409744739532
2,blocks.40.conv2,0.13204441964626312
2,blocks.41.conv1,0.19843032956123352
2,blocks.41.conv2,0.1778879463672638
2,blocks.42.conv1,0.1753884106874466
2,blocks.42.conv2,0.14858368039131165
2,blocks.43.conv1,0.16362380981445312
2,blocks.43.conv2,0.15686167776584625
2,blocks.44.conv1,0.16611894965171814
2,blocks.44.conv2,0.16889053583145142
2,blocks.45.conv1,0.17694644629955292
2,blocks.45.conv2,0.18489153683185577
2,blocks.46.conv1,0.1411018669605255
2,blocks.46.conv2,0.14651721715927124
2,blocks.47.conv1,0.16377972066402435
2,blocks.47.conv2,0.17838223278522491
2,blocks.48.conv1,0.16178683936595917
2,blocks.48.conv2,0.19610850512981415
2,blocks.49.conv1,0.18159592151641846
2,blocks.49.conv2,0.1952989399433136
2,mean_conv2d_grad_norm,0.17798454904615288
3,stem.0,0.5086376667022705
3,blocks.0.conv1,0.30353906750679016
3,blocks.0.conv2,0.2995912432670593
3,blocks.1.conv1,0.2122521996498108
3,blocks.1.conv2,0.21901382505893707
3,blocks.2.conv1,0.21359890699386597
3,blocks.2.conv2,0.2130325436592102
3,blocks.3.conv1,0.17453084886074066
3,blocks.3.conv2,0.1742413341999054
3,blocks.4.conv1,0.15854065120220184
3,blocks.4.conv2,0.17243212461471558
3,blocks.5.conv1,0.13799625635147095
3,blocks.5.conv2,0.14470775425434113
3,blocks.6.conv1,0.1345066875219345
3,blocks.6.conv2,0.1386275589466095
3,blocks.7.conv1,0.14399205148220062
3,blocks.7.conv2,0.1366276890039444
3,blocks.8.conv1,0.11532531678676605
3,blocks.8.conv2,0.11067279428243637
3,blocks.9.conv1,0.09478674083948135
3,blocks.9.conv2,0.10793645679950714
3,blocks.10.conv1,0.09351605921983719
3,blocks.10.conv2,0.09172369539737701
3,blocks.11.conv1,0.11712892353534698
3,blocks.11.conv2,0.11060532927513123
3,blocks.12.conv1,0.10510144382715225
3,blocks.12.conv2,0.09316565096378326
3,blocks.13.conv1,0.12083008140325546
3,blocks.13.conv2,0.12520310282707214
3,blocks.14.conv1,0.09636188298463821
3,blocks.14.conv2,0.08989531546831131
3,blocks.15.conv1,0.09590069204568863
3,blocks.15.conv2,0.09611979126930237
3,blocks.16.conv1,0.12327955663204193
3,blocks.16.conv2,0.11204589158296585
3,blocks.17.conv1,0.09081751108169556
3,blocks.17.conv2,0.1029241755604744
3,blocks.18.conv1,0.08410924673080444
3,blocks.18.conv2,0.08354971557855606
3,blocks.19.conv1,0.10863477736711502
3,blocks.19.conv2,0.10418279469013214
3,blocks.20.conv1,0.08481051027774811
3,blocks.20.conv2,0.08254695683717728
3,blocks.21.conv1,0.0951957255601883
3,blocks.21.conv2,0.09447582066059113
3,blocks.22.conv1,0.10806246101856232
3,blocks.22.conv2,0.10593099892139435
3,blocks.23.conv1,0.10227873176336288
3,blocks.23.conv2,0.09395717829465866
3,blocks.24.conv1,0.09174458682537079
3,blocks.24.conv2,0.09288771450519562
3,blocks.25.conv1,0.11526188999414444
3,blocks.25.conv2,0.10215013474225998
3,blocks.26.conv1,0.14629745483398438
3,blocks.26.conv2,0.11747876554727554
3,blocks.27.conv1,0.12376560270786285
3,blocks.27.conv2,0.1146896481513977
3,blocks.28.conv1,0.13448119163513184
3,blocks.28.conv2,0.12789176404476166
3,blocks.29.conv1,0.12226805090904236
3,blocks.29.conv2,0.11697356402873993
3,blocks.30.conv1,0.13922487199306488
3,blocks.30.conv2,0.128529891371727
