epoch,train_loss,train_acc1,val_loss,val_acc1,lr,epoch_time
1,2.2402764589358597,15.722934472934472,2.1599479225158693,20.059999978637695,0.02008,55.39407920837402
2,2.034049080308007,28.699252136752136,1.6661063142776489,39.499999975585936,0.04006,55.29265332221985
3,1.4273085964371337,46.9150641025641,1.2919530996322632,53.200000006103515,0.060039999999999996,54.83586239814758
4,1.1372407941397098,58.809650997150996,1.2541706171035767,59.460000018310545,0.08002,54.84193682670593
5,0.9670004854854356,65.13755341880342,1.2764846002578736,59.05999994506836,0.1,54.84307312965393
6,0.8547886056438131,69.65811965811966,0.9290260438919067,68.55999992675781,0.1,54.854389667510986
7,0.7404703922421164,74.04068732193733,0.8185636257171631,71.95999993896484,0.1,54.87869215011597
8,0.6568013872006679,77.15233262108262,0.7099270454406739,76.16000002441406,0.1,54.84957194328308
9,0.60132098554546,79.07095797720798,0.7769345526695252,72.87999987792969,0.1,54.83561873435974
10,0.5423785567793071,81.2232905982906,0.8438495023727417,74.78000006103515,0.1,54.84833598136902
11,0.5047093931256537,82.69453347578347,0.6411441602706909,79.33999991455079,0.1,54.84516263008118
12,0.4727975416217434,83.82745726495726,0.7133403502464294,77.87999993896484,0.1,54.857688903808594
13,0.4435378289290643,84.58644943019944,1.1363233627319336,69.89999998779297,0.1,54.862284898757935
14,0.4159392860115763,85.70379273504274,0.6763144941329956,80.02000002441406,0.1,54.87096333503723
15,0.3900708699667895,86.4227207977208,0.7452762273788452,78.51999986572265,0.1,54.83342170715332
16,0.3691720515065044,87.3530982905983,0.6086767833709716,81.27999985351562,0.1,54.83878183364868
17,0.3553996320039119,87.7559650997151,0.5463141526222229,82.2399999633789,0.1,54.80811858177185
18,0.33603194704082956,88.28570156695157,0.6337370931625366,80.28000004882813,0.1,54.81232571601868
19,0.3242853691859802,88.80208333333333,0.5810179872512817,82.55999998779296,0.1,54.79637837409973
20,0.3106346343911951,89.3184650997151,0.5224416351795197,82.63999997558594,0.1,54.80591940879822
21,0.29899732611457847,89.75249287749288,0.5294340906143189,83.4599999633789,0.1,54.806015968322754
22,0.285961668460797,90.18429487179488,0.5571198279857635,82.81999987792969,0.1,54.79875731468201
23,0.27956567933926213,90.38461538461539,0.6909124757766724,80.37999995117187,0.1,54.802966594696045
24,0.2682105672792492,90.63612891737891,0.601163577747345,83.24000004882812,0.1,55.24587345123291
25,0.2590701990784743,90.95219017094017,0.5170018968582153,84.21999997558594,0.1,54.81749963760376
26,0.2575949126286724,91.18367165242165,0.5415660872459411,83.95999990234375,0.1,54.832396268844604
27,0.24966182890865538,91.44408831908832,0.6237594269752502,81.37999987792969,0.1,54.858165979385376
28,0.24086997473341787,91.63773148148148,0.5197457116127014,84.27999989013672,0.1,54.82386326789856
29,0.23341502968826863,92.03614672364672,0.610393677330017,81.97999989013672,0.1,54.80011487007141
30,0.2263843697148171,92.24091880341881,0.5663742146968842,84.06000001220703,0.1,54.814014196395874
31,0.22003671710520048,92.32549857549857,0.5696331260681152,83.3999999633789,0.1,54.7987425327301
32,0.21416271874877463,92.5636574074074,0.7228640261650086,81.30000004882812,0.1,54.85721206665039
33,0.21891544472712737,92.39894943019944,0.6742100887298584,83.15999996337891,0.1,54.8474760055542
34,0.2101480184160067,92.79068732193733,0.6152395309448242,83.89999995117188,0.1,54.83311581611633
35,0.20332993808974567,92.91087962962963,0.6614459143638611,79.95999992675782,0.1,54.84557342529297
36,0.20003986649448716,93.05555555555556,0.6439285838127137,82.19999997558594,0.1,54.83418130874634
37,0.20075059155708025,92.95316951566952,0.7346400112152099,81.9000000366211,0.1,54.85997772216797
38,0.1933773916607399,93.22248931623932,1.0503030914306641,74.41999986572266,0.1,54.83595561981201
39,0.20574113476140546,92.98655626780626,0.5269392674446106,84.77999996337891,0.1,54.843252182006836
40,0.1841450012541055,93.59642094017094,0.7086477511405945,82.24000004882812,0.1,54.8639919757843
41,0.18862285191177303,93.38051994301995,0.5265920238494873,85.75999998779297,0.1,54.836570262908936
42,0.18888602794235587,93.34713319088318,0.5566896488189698,83.7999999267578,0.1,54.85809588432312
43,0.1799914133960535,93.65651709401709,0.5194568214416504,85.3,0.1,54.83464312553406
44,0.17901504816662553,93.81232193732194,0.6898471115112305,82.05999986572266,0.1,54.82460165023804
45,0.1749791351606024,93.9391915954416,0.7090079870700836,82.06,0.1,54.83058404922485
46,0.17324678405609906,93.9369658119658,0.7328807648658753,82.05999989013672,0.1,54.868924140930176
47,0.1690421786976506,94.29976851851852,0.45043030924797056,86.97999990234375,0.1,55.197699785232544
48,0.15828661676867736,94.51344373219374,0.6702365672111511,82.57999995117187,0.1,54.83541178703308
49,0.18113342759616016,93.62535612535612,0.5069985379219055,86.14000001220703,0.1,54.81557250022888
50,0.15902422967120114,94.49563746438747,0.7536773596763611,81.47999985351562,0.1,54.823158740997314
51,0.16838569588895536,94.18402777777777,0.8787487442016602,79.88000001220703,0.1,54.82691264152527
52,0.1632565454051875,94.3554131054131,0.570365747833252,84.59999987792969,0.1,54.81882572174072
53,0.1531347699802995,94.70486111111111,0.665297020816803,82.95999986572265,0.1,54.83039927482605
54,0.16991978637513272,94.06606125356126,0.47538433504104616,86.23999990234375,0.1,54.83155822753906
55,0.1527180557279845,94.63363603988604,0.6088521049499511,84.87999998779297,0.1,54.812668561935425
56,0.15816346914679916,94.57353988603988,0.5627023056983947,85.64000001220703,0.1,54.821545124053955
57,0.15057692927257968,94.78053774928775,0.7886257469177246,80.49999993896485,0.1,54.79994821548462
58,0.1585020508479189,94.44889601139602,0.893205848789215,80.11999992675781,0.1,54.809253454208374
59,0.15325846179173544,94.62028133903134,0.5977120749473572,84.04,0.1,54.80763483047485
60,0.15025158271066144,94.78276353276354,0.8916512636184692,80.41999993896485,0.1,54.82792782783508
61,0.1551538525186373,94.55573361823362,0.4748384916305542,86.05999986572266,0.1,54.813262939453125
62,0.1391712178149794,95.17227564102564,0.47504398794174196,86.91999989013672,0.1,54.81061053276062
63,0.14415188876651971,94.94969729344729,0.6357173353672028,84.61999991455077,0.1,54.80568742752075
64,0.14784821286330535,94.7872150997151,0.9770211399078369,79.53999992675782,0.1,54.802048444747925
65,0.1535870851338589,94.78053774928775,0.4946308259963989,86.47999989013672,0.1,54.80109620094299
66,0.14513023881682133,94.94301994301995,0.5496800944805146,85.65999993896484,0.1,54.78903555870056
67,0.13946709540961813,95.09437321937322,0.7364566389083862,83.06000004882813,0.1,54.7865252494812
68,0.15043303977560113,94.73824786324786,0.49716649656295775,85.35999989013672,0.1,54.79768228530884
69,0.13496380868205998,95.26353276353277,0.614836160850525,84.32000004882812,0.1,54.772263526916504
70,0.14105664101293963,95.04985754985755,0.6677540824890137,83.43999995117187,0.1,54.781017780303955
71,0.1413469888227448,95.07879273504274,0.6336122835159301,82.91999985351562,0.1,55.12075233459473
72,0.13821941389147713,95.21011396011396,0.462093444442749,87.1200000366211,0.1,54.777677059173584
73,0.12635307635931547,95.57959401709402,0.5301024289131164,84.54,0.1,54.76249814033508
74,0.1438192284090227,94.88737535612536,0.8311158790588379,83.03999993896484,0.1,54.78133416175842
75,0.13577627751477422,95.35033831908832,0.4695706438064575,86.97999987792969,0.1,54.78586030006409
76,0.13184174547168265,95.43714387464388,0.8200567348480224,81.59999995117188,0.1,54.76962685585022
77,0.13402098397116716,95.30359686609687,0.5751396197319031,84.93999989013672,0.1,54.772117137908936
78,0.14117652711662812,94.98753561253561,0.65099466381073,83.58000001220704,0.1,54.77170395851135
79,0.13620253913422936,95.29246794871794,1.9054403652191163,71.8199999633789,0.1,54.76475143432617
80,0.1352843186550076,95.32140313390313,0.6400168019294739,84.43999986572265,0.1,54.78972101211548
81,0.13375682259599367,95.32140313390313,0.5877106377601623,85.15999995117187,0.1,54.764399766922
82,0.12294215448943638,95.77323717948718,0.8499581399917603,80.49999992675781,0.1,54.78513264656067
83,0.1363166735595108,95.29469373219374,0.4409803192138672,87.97999991455079,0.1,54.75477433204651
84,0.1287364735668711,95.51504629629629,0.7838178421974182,81.28000004882813,0.1,54.769572019577026
85,0.1324830634514151,95.37704772079772,0.7394168837547302,81.35999987792968,0.1,54.758482933044434
86,0.13064114193291407,95.45049857549857,0.9551521518707276,78.2400000366211,0.1,54.868470668792725
87,0.12652580410326988,95.53952991452991,0.7611667777061463,83.11999985351562,0.1,54.865726709365845
88,0.13228647796134663,95.32808048433048,0.6332442119598388,84.85999998779297,0.1,54.84691333770752
89,0.13207504821893495,95.4193376068376,0.9546751093864441,78.81999995117188,0.1,54.835253953933716
90,0.12896358761989493,95.53285256410257,0.6092350475311279,85.16,0.1,54.8334903717041
91,0.1319758074618133,95.43936965811966,0.6749969621658325,83.06000004882813,0.1,54.81532430648804
92,0.13495458344109038,95.2457264957265,0.9075745657920837,80.51999998779297,0.1,54.82913684844971
93,0.13324050945455362,95.32140313390313,0.6704300906181335,83.27999985351562,0.1,55.18510460853577
94,0.12239396894759262,95.67085113960114,0.8769121202468873,80.98000002441407,0.1,54.82245397567749
95,0.12532682819796084,95.64636752136752,0.6156301867008209,85.24000002441406,0.1,54.82336068153381
96,0.12467678033473485,95.6886574074074,0.5394874755859375,86.31999990234375,0.1,54.83269643783569
97,0.1236770611224521,95.71091524216524,0.48152133798599245,86.77999990234375,0.1,54.830509424209595
98,0.12674123245660227,95.57291666666667,0.5347599175453186,86.48,0.1,54.84882640838623
99,0.11969108926264989,95.86004273504274,0.6727723150253296,84.97999985351562,0.1,54.8311562538147
100,0.12114777274302438,95.82888176638177,0.3977161953449249,89.93999990234374,0.010000000000000002,54.848676919937134
101,0.04183168854813842,98.73798076923077,0.262999556350708,92.53999992675782,0.010000000000000002,54.8303325176239
102,0.022470953110127877,99.43687678062678,0.25448520827293397,92.70000003662109,0.010000000000000002,54.87575554847717
103,0.01538625290813694,99.68393874643874,0.2563988256931305,92.9000000366211,0.010000000000000002,54.8909432888031
104,0.013743108013735027,99.7039707977208,0.25486151471138,93.05999993896485,0.010000000000000002,54.87243890762329
105,0.011143207057522466,99.79077635327636,0.2581483688831329,93.23999993896484,0.010000000000000002,54.85421943664551
106,0.010716537667698416,99.77964743589743,0.2623089822769165,93.20000004882813,0.010000000000000002,54.83857607841492
107,0.008211999243069599,99.85532407407408,0.26297675304412843,92.85999993896485,0.010000000000000002,54.84258198738098
108,0.008084217718592778,99.8530982905983,0.2643556944847107,92.97999992675781,0.010000000000000002,54.849775552749634
109,0.006477445997483498,99.89983974358974,0.26921368670463564,93.0200000366211,0.010000000000000002,54.83111071586609
110,0.006368658021477149,99.90651709401709,0.2681809907913208,93.1600000366211,0.010000000000000002,54.8066132068634
111,0.005848958145062893,99.91096866096866,0.2692366870880127,93.1800000366211,0.010000000000000002,54.87134027481079
112,0.00533129121979534,99.91319444444444,0.2735850079059601,93.15999993896484,0.010000000000000002,54.872334718704224
113,0.004998585243412211,99.9332264957265,0.2742617058753967,93.19999993896485,0.010000000000000002,54.86249804496765
114,0.005191032389846187,99.92209757834758,0.2750597511291504,93.11999993896484,0.010000000000000002,54.853501081466675
115,0.004350913660514548,99.94435541310541,0.27979156584739684,93.03999993896484,0.010000000000000002,54.857028007507324
116,0.0039090247779349635,99.95548433048432,0.2796834152698517,92.98000004882813,0.010000000000000002,55.23422694206238
117,0.0040177831645495125,99.93545227920228,0.2773880990028381,93.29999993896485,0.010000000000000002,54.85746169090271
118,0.003983888091957939,99.93990384615384,0.2760253032684326,93.28000004882813,0.010000000000000002,54.81958866119385
119,0.003787902179104475,99.95548433048432,0.28118901467323304,93.07999993896485,0.010000000000000002,54.8368923664093
120,0.0033272904849032795,99.96661324786325,0.28195702052116395,93.13999993896485,0.010000000000000002,54.84207057952881
121,0.003382888521920847,99.96216168091168,0.28412380385398867,93.04000004882812,0.010000000000000002,54.87363076210022
122,0.00325180694047611,99.95548433048432,0.28531362919807435,93.08000004882813,0.010000000000000002,54.85662817955017
123,0.0032055136856942723,99.95771011396012,0.28862410621643064,92.95999995117188,0.010000000000000002,54.87360763549805
124,0.002971700578231492,99.96883903133903,0.28204470357894895,93.17999995117188,0.010000000000000002,54.91627550125122
125,0.003103755682307505,99.97106481481481,0.28735820379257204,93.16000004882812,0.010000000000000002,54.860883712768555
126,0.0024827084252995535,99.97774216524216,0.290628822851181,93.10000004882812,0.010000000000000002,54.87332272529602
127,0.0023830409312323585,99.98887108262109,0.2899005048751831,93.25999993896484,0.010000000000000002,54.8612802028656
128,0.0026541854166346164,99.97551638176638,0.28728394384384154,93.0200000366211,0.010000000000000002,54.88049530982971
129,0.00241956364979007,99.98441951566952,0.29088103346824645,93.04000004882812,0.010000000000000002,54.90889072418213
130,0.0022215902549280993,99.98441951566952,0.2872528974056244,92.97999993896484,0.010000000000000002,54.874393463134766
131,0.0023913092101477034,99.97551638176638,0.2935005316734314,93.12000004882813,0.010000000000000002,54.875693798065186
132,0.002377290325604135,99.9732905982906,0.2919520147323608,92.91999993896485,0.010000000000000002,54.85157489776611
133,0.0021035410775577497,99.98441951566952,0.2890153639316559,93.10000004882812,0.010000000000000002,54.84704041481018
134,0.0021114256955183076,99.9866452991453,0.29275751366615294,92.98000004882813,0.010000000000000002,54.8425772190094
135,0.0020422964703266447,99.98219373219374,0.28742403988838194,92.91999995117187,0.010000000000000002,54.83742880821228
136,0.001956200293474897,99.98887108262109,0.29253309922218323,92.82000004882812,0.010000000000000002,54.88630294799805
