epoch,layer,grad_norm
5,mean_conv2d_grad_norm,0.3351333836714427
6,stem.0,0.2691524922847748
6,blocks.0.conv1,0.2925843596458435
6,blocks.0.conv2,0.3107263147830963
6,blocks.1.conv1,0.3437274992465973
6,blocks.1.conv2,0.31012260913848877
6,blocks.2.conv1,0.2706635594367981
6,blocks.2.conv2,0.24200157821178436
6,blocks.3.conv1,0.20750543475151062
6,blocks.3.conv2,0.1842188984155655
6,mean_conv2d_grad_norm,0.27007808287938434
7,stem.0,0.30235087871551514
7,blocks.0.conv1,0.3033807873725891
7,blocks.0.conv2,0.3421546518802643
7,blocks.1.conv1,0.365951269865036
7,blocks.1.conv2,0.3466182053089142
7,blocks.2.conv1,0.2971411645412445
7,blocks.2.conv2,0.2541726529598236
7,blocks.3.conv1,0.23273473978042603
7,blocks.3.conv2,0.19778122007846832
7,mean_conv2d_grad_norm,0.2935872856113646
8,stem.0,0.24126219749450684
8,blocks.0.conv1,0.3248332440853119
8,blocks.0.conv2,0.3467741310596466
8,blocks.1.conv1,0.3663402497768402
8,blocks.1.conv2,0.3275655210018158
8,blocks.2.conv1,0.32106325030326843
8,blocks.2.conv2,0.2817693054676056
8,blocks.3.conv1,0.2510015368461609
8,blocks.3.conv2,0.23042899370193481
8,mean_conv2d_grad_norm,0.2990042699707879
9,stem.0,0.2526049017906189
9,blocks.0.conv1,0.2676674425601959
9,blocks.0.conv2,0.2902587056159973
9,blocks.1.conv1,0.2988397479057312
9,blocks.1.conv2,0.2944178581237793
9,blocks.2.conv1,0.2773702144622803
9,blocks.2.conv2,0.24665944278240204
9,blocks.3.conv1,0.2142782360315323
9,blocks.3.conv2,0.17093735933303833
9,mean_conv2d_grad_norm,0.2570037676228417
10,stem.0,0.2615455985069275
10,blocks.0.conv1,0.2815937399864197
10,blocks.0.conv2,0.31682947278022766
10,blocks.1.conv1,0.34079962968826294
10,blocks.1.conv2,0.3042299449443817
10,blocks.2.conv1,0.29902780055999756
10,blocks.2.conv2,0.25465983152389526
10,blocks.3.conv1,0.22203496098518372
10,blocks.3.conv2,0.17088857293128967
10,mean_conv2d_grad_norm,0.27240106132295394
11,stem.0,0.23678791522979736
11,blocks.0.conv1,0.2979786694049835
11,blocks.0.conv2,0.33428436517715454
11,blocks.1.conv1,0.3415096402168274
11,blocks.1.conv2,0.318162202835083
11,blocks.2.conv1,0.30932340025901794
11,blocks.2.conv2,0.27659955620765686
11,blocks.3.conv1,0.2537127137184143
11,blocks.3.conv2,0.20903314650058746
11,mean_conv2d_grad_norm,0.28637684550550246
12,stem.0,0.23085585236549377
12,blocks.0.conv1,0.2629128396511078
12,blocks.0.conv2,0.2936630845069885
12,blocks.1.conv1,0.30718812346458435
12,blocks.1.conv2,0.2774152159690857
12,blocks.2.conv1,0.2590979337692261
12,blocks.2.conv2,0.21810688078403473
12,blocks.3.conv1,0.20977313816547394
12,blocks.3.conv2,0.17719241976737976
12,mean_conv2d_grad_norm,0.24846727649370828
13,stem.0,0.27835342288017273
13,blocks.0.conv1,0.301008015871048
13,blocks.0.conv2,0.3244636356830597
13,blocks.1.conv1,0.3360495865345001
13,blocks.1.conv2,0.2877124845981598
13,blocks.2.conv1,0.26608479022979736
13,blocks.2.conv2,0.20546786487102509
13,blocks.3.conv1,0.19805178046226501
13,blocks.3.conv2,0.15747861564159393
13,mean_conv2d_grad_norm,0.26163002186351353
14,stem.0,0.24123050272464752
14,blocks.0.conv1,0.2732529044151306
14,blocks.0.conv2,0.3162272870540619
14,blocks.1.conv1,0.3196961581707001
14,blocks.1.conv2,0.2820165455341339
14,blocks.2.conv1,0.277305006980896
14,blocks.2.conv2,0.24813953042030334
14,blocks.3.conv1,0.2298804223537445
14,blocks.3.conv2,0.18712429702281952
14,mean_conv2d_grad_norm,0.26387473940849304
15,stem.0,0.3338615596294403
15,blocks.0.conv1,0.3347163200378418
15,blocks.0.conv2,0.36668744683265686
15,blocks.1.conv1,0.35451751947402954
15,blocks.1.conv2,0.3326505422592163
15,blocks.2.conv1,0.3156896233558655
15,blocks.2.conv2,0.2680777311325073
15,blocks.3.conv1,0.24991534650325775
15,blocks.3.conv2,0.19165034592151642
15,mean_conv2d_grad_norm,0.30530738168292576
16,stem.0,0.36770519614219666
16,blocks.0.conv1,0.361492395401001
16,blocks.0.conv2,0.39394810795783997
16,blocks.1.conv1,0.41491255164146423
16,blocks.1.conv2,0.40119919180870056
16,blocks.2.conv1,0.3632194995880127
16,blocks.2.conv2,0.3057438135147095
16,blocks.3.conv1,0.3011620044708252
16,blocks.3.conv2,0.2375112622976303
16,mean_conv2d_grad_norm,0.3496548914247089
17,stem.0,0.31025320291519165
17,blocks.0.conv1,0.25362643599510193
17,blocks.0.conv2,0.27548548579216003
17,blocks.1.conv1,0.2671702802181244
17,blocks.1.conv2,0.2574479877948761
17,blocks.2.conv1,0.23144538700580597
17,blocks.2.conv2,0.19916893541812897
17,blocks.3.conv1,0.17991971969604492
17,blocks.3.conv2,0.13170722126960754
17,mean_conv2d_grad_norm,0.23402496178944907
18,stem.0,0.21585343778133392
18,blocks.0.conv1,0.289927214384079
18,blocks.0.conv2,0.3182738721370697
18,blocks.1.conv1,0.32512375712394714
18,blocks.1.conv2,0.31759870052337646
18,blocks.2.conv1,0.2965294420719147
18,blocks.2.conv2,0.2559776306152344
18,blocks.3.conv1,0.2408553659915924
18,blocks.3.conv2,0.17272038757801056
18,mean_conv2d_grad_norm,0.27031775646739536
19,stem.0,0.29490557312965393
19,blocks.0.conv1,0.2981753349304199
19,blocks.0.conv2,0.32746684551239014
19,blocks.1.conv1,0.3314041495323181
19,blocks.1.conv2,0.30092254281044006
19,blocks.2.conv1,0.27145642042160034
19,blocks.2.conv2,0.22774246335029602
19,blocks.3.conv1,0.20246174931526184
19,blocks.3.conv2,0.14746932685375214
19,mean_conv2d_grad_norm,0.26688937842845917
20,stem.0,0.27090710401535034
20,blocks.0.conv1,0.28506648540496826
20,blocks.0.conv2,0.31606388092041016
20,blocks.1.conv1,0.32578781247138977
20,blocks.1.conv2,0.30904367566108704
20,blocks.2.conv1,0.2988913953304291
20,blocks.2.conv2,0.2544618248939514
20,blocks.3.conv1,0.22672465443611145
20,blocks.3.conv2,0.17087845504283905
20,mean_conv2d_grad_norm,0.27309169868628186
21,stem.0,0.2504623234272003
21,blocks.0.conv1,0.2713434398174286
21,blocks.0.conv2,0.2910614311695099
21,blocks.1.conv1,0.29536178708076477
21,blocks.1.conv2,0.2764427959918976
21,blocks.2.conv1,0.2592923045158386
21,blocks.2.conv2,0.24927960336208344
21,blocks.3.conv1,0.23014631867408752
21,blocks.3.conv2,0.15788909792900085
21,mean_conv2d_grad_norm,0.2534754557742013
22,stem.0,0.2210085541009903
22,blocks.0.conv1,0.27556756138801575
22,blocks.0.conv2,0.3081477880477905
22,blocks.1.conv1,0.304510235786438
22,blocks.1.conv2,0.2952653467655182
22,blocks.2.conv1,0.2860424518585205
22,blocks.2.conv2,0.25170645117759705
22,blocks.3.conv1,0.2343524694442749
22,blocks.3.conv2,0.1766292303800583
22,mean_conv2d_grad_norm,0.2614700098832448
23,stem.0,0.17196519672870636
23,blocks.0.conv1,0.20685452222824097
23,blocks.0.conv2,0.23418015241622925
23,blocks.1.conv1,0.2421334981918335
23,blocks.1.conv2,0.23012198507785797
23,blocks.2.conv1,0.21543724834918976
23,blocks.2.conv2,0.19325777888298035
23,blocks.3.conv1,0.17436467111110687
23,blocks.3.conv2,0.15543769299983978
23,mean_conv2d_grad_norm,0.20263919399844277
24,stem.0,0.19622372090816498
24,blocks.0.conv1,0.22462129592895508
24,blocks.0.conv2,0.24686506390571594
24,blocks.1.conv1,0.26430603861808777
24,blocks.1.conv2,0.2564709186553955
24,blocks.2.conv1,0.2420402318239212
24,blocks.2.conv2,0.208030566573143
24,blocks.3.conv1,0.1894988864660263
24,blocks.3.conv2,0.13907988369464874
24,mean_conv2d_grad_norm,0.21857073406378427
25,stem.0,0.2307835817337036
25,blocks.0.conv1,0.2977273762226105
25,blocks.0.conv2,0.33804377913475037
25,blocks.1.conv1,0.35208386182785034
25,blocks.1.conv2,0.3203405439853668
25,blocks.2.conv1,0.2988492548465729
25,blocks.2.conv2,0.26550567150115967
25,blocks.3.conv1,0.22924169898033142
25,blocks.3.conv2,0.15142561495304108
25,mean_conv2d_grad_norm,0.27600015368726516
