epoch,train_loss,train_acc1,val_loss,val_acc1,lr,epoch_time
1,2.2403007518192304,15.72738603988604,2.1600920310974123,20.09999998474121,0.02008,51.91400909423828
2,2.077292318697329,26.629273504273506,1.630994390487671,37.29999996337891,0.04006,50.6820330619812
3,1.4849894617357824,44.26415598290598,1.2943178159713744,52.00000001220703,0.060039999999999996,50.69365692138672
4,1.1616353701662134,57.77021011396011,1.3450039793014525,56.45999993896484,0.08002,50.6821231842041
5,0.9799176194728949,64.9105235042735,1.2192190406799317,61.31999999389649,0.1,50.695274353027344
6,0.8563795295196381,69.71153846153847,1.0414273681640625,67.6800000366211,0.1,50.70908570289612
7,0.7263024175948227,74.61271367521367,0.8553874582290649,71.59999997558593,0.1,50.70365571975708
8,0.6569180518303841,77.11226851851852,0.778584567642212,73.36,0.1,50.67654514312744
9,0.5952831964377324,79.47382478632478,0.7469351161956788,75.47999989013672,0.1,50.66954445838928
10,0.5512673358971577,80.79594017094017,0.8278850646018981,74.41999996337891,0.1,50.71445178985596
11,0.5076972992501707,82.52759971509971,0.7472062828063964,76.52000001220703,0.1,50.6772723197937
12,0.4736561061140479,83.74510327635328,1.1654583745002747,70.31999998779297,0.1,50.67448306083679
13,0.44049930296562334,84.70219017094017,0.7947936799049378,76.17999985351562,0.1,50.67734146118164
14,0.41932688084592845,85.57914886039886,0.4873198883533478,83.86,0.1,50.678382873535156
15,0.3920903148983958,86.3826566951567,1.0278480598449706,75.68,0.1,50.71884751319885
16,0.3716898528683899,87.2039707977208,0.5102647566795349,83.49999987792968,0.1,50.667240858078
17,0.361594851370211,87.55119301994301,0.6818193818092346,78.81999993896484,0.1,50.687458992004395
18,0.3427044885110991,88.03641381766381,0.6740471870422363,79.93999996337891,0.1,51.01556587219238
19,0.33241631430268626,88.47711894586895,0.5174467311859131,83.95999986572265,0.1,50.69018363952637
20,0.3137123331300214,89.278400997151,0.6343794461250305,80.59999986572265,0.1,50.68790578842163
