step,train_loss,train_acc1,lr
50,2.2998180532455446,11.078125,0.0001
100,2.2886574840545655,11.78125,0.0001
150,2.277616221110026,13.229166666666666,0.0001
200,2.2688424682617185,14.109375,0.0001
250,2.260369369506836,14.5,0.0001
300,2.251051861445109,15.119791666666666,0.0001
350,2.2405937753404888,15.716517857142858,0.0001
401,3.500095191001892,14.25,0.02008
451,2.777557934522629,17.4140625,0.02008
501,2.494237782160441,19.96875,0.02008
551,2.3361382043361663,22.171875,0.02008
601,2.22398132276535,23.8875,0.02008
651,2.14419158299764,25.2265625,0.02008
701,2.0785242990085058,26.611607142857142,0.02008
752,1.6829080128669738,35.984375,0.04006
802,1.6515161979198456,37.2890625,0.04006
852,1.6236688955624898,38.53125,0.04006
902,1.5846737897396088,40.25,0.04006
952,1.5474158186912537,41.79375,0.04006
1002,1.5145636709531147,43.182291666666664,0.04006
1052,1.4857747101783751,44.220982142857146,0.04006
1103,1.323142409324646,50.96875,0.060039999999999996
1153,1.2761905825138091,53.078125,0.060039999999999996
1203,1.2410164030392965,54.744791666666664,0.060039999999999996
1253,1.2196274948120118,55.5703125,0.060039999999999996
1303,1.1976183366775512,56.3875,0.060039999999999996
1353,1.1791315565506617,57.005208333333336,0.060039999999999996
1403,1.1626212523664747,57.72544642857143,0.060039999999999996
1454,1.0547232580184938,61.546875,0.08002
1504,1.036373916864395,62.4140625,0.08002
1554,1.0247321832180023,63.010416666666664,0.08002
1604,1.0187501549720763,63.296875,0.08002
1654,1.0063314006328583,63.834375,0.08002
1704,0.9943038692077001,64.3515625,0.08002
1754,0.9798664169652122,64.91964285714286,0.08002
1805,0.8928097534179688,67.703125,0.1
1855,0.8933840447664261,68.171875,0.1
1905,0.8922064197063446,68.328125,0.1
1955,0.885298989713192,68.59765625,0.1
2005,0.8724700319766998,69.028125,0.1
2055,0.8623636817932129,69.41145833333333,0.1
2105,0.8567356159005847,69.69642857142857,0.1
2156,0.7553339719772338,73.75,0.1
2206,0.759732221364975,73.65625,0.1
2256,0.7577001218001048,73.55729166666667,0.1
2306,0.7453478023409843,74.0,0.1
2356,0.7467287023067475,73.96875,0.1
2406,0.7361141014099121,74.28645833333333,0.1
2456,0.7264966109820775,74.60714285714286,0.1
2507,0.6905174744129181,75.921875,0.1
2557,0.6837541651725769,76.15625,0.1
2607,0.6760214571158091,76.40625,0.1
2657,0.6684999039769173,76.68359375,0.1
2707,0.6621237882375717,76.903125,0.1
2757,0.6588836867610613,77.05989583333333,0.1
2807,0.656778730579785,77.109375,0.1
