epoch,layer,grad_norm
1,stem.0,0.5083262324333191
1,blocks.0.conv1,0.29712963104248047
1,blocks.0.conv2,0.2686206102371216
1,blocks.1.conv1,0.2172287553548813
1,blocks.1.conv2,0.1838797926902771
1,blocks.2.conv1,0.16775381565093994
1,blocks.2.conv2,0.13625924289226532
1,blocks.3.conv1,0.13219033181667328
1,blocks.3.conv2,0.11284125596284866
1,blocks.4.conv1,0.10593033581972122
1,blocks.4.conv2,0.10395584255456924
1,blocks.5.conv1,0.09743598848581314
1,blocks.5.conv2,0.09362109750509262
1,blocks.6.conv1,0.0851859599351883
1,blocks.6.conv2,0.07944054156541824
1,blocks.7.conv1,0.08223489671945572
1,blocks.7.conv2,0.07357670366764069
1,blocks.8.conv1,0.07448475062847137
1,blocks.8.conv2,0.06834740936756134
1,blocks.9.conv1,0.06560003757476807
1,blocks.9.conv2,0.06569160521030426
1,blocks.10.conv1,0.0625503733754158
1,blocks.10.conv2,0.059956613928079605
1,blocks.11.conv1,0.058132246136665344
1,blocks.11.conv2,0.05727395415306091
1,blocks.12.conv1,0.0577085018157959
1,blocks.12.conv2,0.05496389791369438
1,blocks.13.conv1,0.05329570546746254
1,blocks.13.conv2,0.05223047733306885
1,blocks.14.conv1,0.05506746098399162
1,blocks.14.conv2,0.05066767334938049
1,blocks.15.conv1,0.05376635119318962
1,blocks.15.conv2,0.05127796530723572
1,blocks.16.conv1,0.0481734499335289
1,blocks.16.conv2,0.04701348394155502
1,blocks.17.conv1,0.043818455189466476
1,blocks.17.conv2,0.04196426644921303
1,blocks.18.conv1,0.046573176980018616
1,blocks.18.conv2,0.04353000223636627
1,blocks.19.conv1,0.05871616303920746
1,blocks.19.conv2,0.04581877961754799
1,blocks.20.conv1,0.0475735068321228
1,blocks.20.conv2,0.04718529433012009
1,blocks.21.conv1,0.04581398144364357
1,blocks.21.conv2,0.04464146867394447
1,blocks.22.conv1,0.044528938829898834
1,blocks.22.conv2,0.04368290305137634
1,blocks.23.conv1,0.04187481477856636
1,blocks.23.conv2,0.04477435350418091
1,blocks.24.conv1,0.04031312093138695
1,blocks.24.conv2,0.045942630618810654
1,blocks.25.conv1,0.03807038068771362
1,blocks.25.conv2,0.04374082759022713
1,blocks.26.conv1,0.038803260773420334
1,blocks.26.conv2,0.03995193913578987
1,blocks.27.conv1,0.04650771990418434
1,blocks.27.conv2,0.04259124770760536
1,blocks.28.conv1,0.04364166408777237
1,blocks.28.conv2,0.038690898567438126
1,blocks.29.conv1,0.041473593562841415
1,blocks.29.conv2,0.03900149464607239
1,blocks.30.conv1,0.03930861875414848
1,blocks.30.conv2,0.03461907431483269
1,blocks.31.conv1,0.03383677452802658
1,blocks.31.conv2,0.03799232095479965
1,blocks.32.conv1,0.03742963820695877
1,blocks.32.conv2,0.03976266086101532
1,blocks.33.conv1,0.0362263061106205
1,blocks.33.conv2,0.03815069422125816
1,blocks.34.conv1,0.03739630803465843
1,blocks.34.conv2,0.03635615110397339
1,blocks.35.conv1,0.038376785814762115
1,blocks.35.conv2,0.03874051570892334
1,blocks.36.conv1,0.03706572577357292
1,blocks.36.conv2,0.038543350994586945
1,blocks.37.conv1,0.032250337302684784
1,blocks.37.conv2,0.039275143295526505
1,blocks.38.conv1,0.030955035239458084
1,blocks.38.conv2,0.03706515580415726
1,blocks.39.conv1,0.04196707531809807
1,blocks.39.conv2,0.03869979828596115
1,blocks.40.conv1,0.03464926779270172
1,blocks.40.conv2,0.03511013090610504
1,blocks.41.conv1,0.04104140028357506
1,blocks.41.conv2,0.03879658505320549
1,blocks.42.conv1,0.033104315400123596
1,blocks.42.conv2,0.036140184849500656
1,blocks.43.conv1,0.028994783759117126
1,blocks.43.conv2,0.03542365878820419
1,blocks.44.conv1,0.03982771560549736
1,blocks.44.conv2,0.03541243448853493
1,blocks.45.conv1,0.030917540192604065
1,blocks.45.conv2,0.03613689914345741
1,blocks.46.conv1,0.029368147253990173
1,blocks.46.conv2,0.03665638342499733
1,blocks.47.conv1,0.03812801465392113
1,blocks.47.conv2,0.036952462047338486
1,blocks.48.conv1,0.03712249919772148
1,blocks.48.conv2,0.034430306404829025
1,blocks.49.conv1,0.03359608352184296
1,blocks.49.conv2,0.03867407888174057
1,mean_conv2d_grad_norm,0.06312414096428616
2,stem.0,0.3656299114227295
2,blocks.0.conv1,0.2631170451641083
2,blocks.0.conv2,0.29343104362487793
2,blocks.1.conv1,0.2003723531961441
2,blocks.1.conv2,0.22975657880306244
2,blocks.2.conv1,0.20945775508880615
2,blocks.2.conv2,0.23393674194812775
2,blocks.3.conv1,0.11371296644210815
2,blocks.3.conv2,0.10214248299598694
2,blocks.4.conv1,0.1052481085062027
2,blocks.4.conv2,0.11506617814302444
2,blocks.5.conv1,0.11186448484659195
2,blocks.5.conv2,0.12559270858764648
2,blocks.6.conv1,0.07466358691453934
2,blocks.6.conv2,0.08374977856874466
2,blocks.7.conv1,0.12230383604764938
2,blocks.7.conv2,0.11805593967437744
2,blocks.8.conv1,0.0846673920750618
2,blocks.8.conv2,0.09839498996734619
2,blocks.9.conv1,0.0779300406575203
2,blocks.9.conv2,0.08885737508535385
2,blocks.10.conv1,0.07685763388872147
2,blocks.10.conv2,0.08316265046596527
2,blocks.11.conv1,0.08405588567256927
2,blocks.11.conv2,0.0974932610988617
2,blocks.12.conv1,0.0902174785733223
2,blocks.12.conv2,0.10109159350395203
2,blocks.13.conv1,0.08995940536260605
2,blocks.13.conv2,0.09254775941371918
2,blocks.14.conv1,0.09078557044267654
2,blocks.14.conv2,0.08501040190458298
2,blocks.15.conv1,0.08207502216100693
2,blocks.15.conv2,0.08186139911413193
2,blocks.16.conv1,0.11138974875211716
2,blocks.16.conv2,0.10972916334867477
2,blocks.17.conv1,0.08987917751073837
2,blocks.17.conv2,0.08610688894987106
2,blocks.18.conv1,0.09777472168207169
2,blocks.18.conv2,0.09043314307928085
2,blocks.19.conv1,0.09291614592075348
2,blocks.19.conv2,0.10629237443208694
2,blocks.20.conv1,0.12586253881454468
2,blocks.20.conv2,0.10325279831886292
2,blocks.21.conv1,0.11715726554393768
2,blocks.21.conv2,0.11716381460428238
2,blocks.22.conv1,0.14280176162719727
2,blocks.22.conv2,0.13781043887138367
2,blocks.23.conv1,0.13507281243801117
2,blocks.23.conv2,0.11573004722595215
2,blocks.24.conv1,0.1317308396100998
2,blocks.24.conv2,0.14729809761047363
2,blocks.25.conv1,0.12725156545639038
2,blocks.25.conv2,0.147197425365448
2,blocks.26.conv1,0.16136635839939117
2,blocks.26.conv2,0.13355915248394012
2,blocks.27.conv1,0.1670447438955307
2,blocks.27.conv2,0.13351579010486603
2,blocks.28.conv1,0.1423194259405136
2,blocks.28.conv2,0.12783341109752655
2,blocks.29.conv1,0.18653123080730438
2,blocks.29.conv2,0.18151618540287018
2,blocks.30.conv1,0.18047787249088287
2,blocks.30.conv2,0.1884569376707077
2,blocks.31.conv1,0.18280407786369324
2,blocks.31.conv2,0.17618203163146973
2,blocks.32.conv1,0.14212383329868317
2,blocks.32.conv2,0.1589074581861496
2,blocks.33.conv1,0.14688779413700104
2,blocks.33.conv2,0.13733527064323425
2,blocks.34.conv1,0.15610964596271515
2,blocks.34.conv2,0.1375695914030075
2,blocks.35.conv1,0.164227694272995
2,blocks.35.conv2,0.13936547935009003
2,blocks.36.conv1,0.20107460021972656
2,blocks.36.conv2,0.15550997853279114
2,blocks.37.conv1,0.1693050116300583
2,blocks.37.conv2,0.1622011810541153
2,blocks.38.conv1,0.169618621468544
2,blocks.38.conv2,0.17189562320709229
2,blocks.39.conv1,0.17164082825183868
2,blocks.39.conv2,0.1822216808795929
2,blocks.40.conv1,0.1707468032836914
2,blocks.40.conv2,0.16265907883644104
2,blocks.41.conv1,0.15599900484085083
2,blocks.41.conv2,0.153017058968544
2,blocks.42.conv1,0.1641547530889511
2,blocks.42.conv2,0.13459163904190063
2,blocks.43.conv1,0.18683859705924988
2,blocks.43.conv2,0.16616109013557434
2,blocks.44.conv1,0.17465537786483765
2,blocks.44.conv2,0.15407349169254303
2,blocks.45.conv1,0.1700267791748047
2,blocks.45.conv2,0.15227623283863068
2,blocks.46.conv1,0.1339363008737564
2,blocks.46.conv2,0.130024716258049
2,blocks.47.conv1,0.14980146288871765
2,blocks.47.conv2,0.15670837461948395
2,blocks.48.conv1,0.13917797803878784
2,blocks.48.conv2,0.16080503165721893
2,blocks.49.conv1,0.1724192053079605
2,blocks.49.conv2,0.1768120527267456
2,mean_conv2d_grad_norm,0.14156838285155815
3,stem.0,0.3965190649032593
3,blocks.0.conv1,0.35685786604881287
3,blocks.0.conv2,0.33495816588401794
3,blocks.1.conv1,0.26073938608169556
3,blocks.1.conv2,0.2733955383300781
3,blocks.2.conv1,0.20195788145065308
3,blocks.2.conv2,0.22668994963169098
3,blocks.3.conv1,0.14854609966278076
3,blocks.3.conv2,0.1677495539188385
